date,bucket_start,bucket_end,symbol,option_chain_id,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,max_print_premium,buy_volume,sell_volume,mid_volume,buy_vol_pct,sell_vol_pct,buy_premium_pct,bucket_spot,spot_min,spot_max,moneyness_pct,composite_score,rank_in_day,rank_in_day_symbol
2026-04-16,2026-04-16 08:30:00,2026-04-16 08:35:00,QQQ,QQQ260416P00636000,636.0,put,2026-04-16,True,986,6713,775128.0,48400.0,4903,1496,314,0.7303739013853716,0.22285118426932818,0.7341290728757057,638.030029296875,637.5,639.4099731445312,-0.003181714345188647,8.168988754826767,1,1
2026-04-16,2026-04-16 11:30:00,2026-04-16 11:35:00,SPXW,SPXW260416P07010000,7010.0,put,2026-04-16,True,1363,3837,1666509.0,37410.0,1348,2033,456,0.35131613239510034,0.529841021631483,0.3552336050990424,7031.91015625,7026.509765625,7044.10009765625,-0.00311581857036756,8.142295958004999,2,1
2026-04-16,2026-04-16 09:00:00,2026-04-16 09:05:00,SPY,SPY260416P00697000,697.0,put,2026-04-16,True,1516,10903,918224.0,61500.0,5944,4749,210,0.5451710538383931,0.43556819224066773,0.5521648312394362,699.1300048828125,698.75,699.5,-0.0030466506485721913,8.10111874955241,3,1
2026-04-16,2026-04-16 08:55:00,2026-04-16 09:00:00,SPXW,SPXW260416P06990000,6990.0,put,2026-04-16,True,656,1533,1152374.0,73100.0,671,510,352,0.43770384866275275,0.33268101761252444,0.4351104762863445,7013.10009765625,7008.52001953125,7018.18017578125,-0.0032938497005012037,8.008549394120081,4,2
2026-04-16,2026-04-16 09:05:00,2026-04-16 09:10:00,QQQ,QQQ260416P00635000,635.0,put,2026-04-16,True,1332,8248,940774.0,34800.0,3652,3616,980,0.44277400581959264,0.4384093113482056,0.4421401952009728,636.969970703125,636.4199829101562,637.4000244140625,-0.0030927214684083617,7.98780952269379,5,2
2026-04-16,2026-04-16 09:25:00,2026-04-16 09:30:00,QQQ,QQQ260416C00639000,639.0,call,2026-04-16,True,871,7370,628997.0,77372.0,4265,2970,135,0.578697421981004,0.40298507462686567,0.59217929497279,637.0650024414062,636.52001953125,637.3980102539062,0.0030373628298184852,7.979619710565765,6,3
2026-04-16,2026-04-16 09:10:00,2026-04-16 09:15:00,SPXW,SPXW260416P07000000,7000.0,put,2026-04-16,True,685,1470,976130.0,9900.0,593,556,321,0.4034013605442177,0.3782312925170068,0.40639771341931913,7021.47021484375,7020.0,7025.66015625,-0.0030577947618948605,7.978567390180845,7,3
2026-04-16,2026-04-16 09:55:00,2026-04-16 10:00:00,QQQ,QQQ260416P00636000,636.0,put,2026-04-16,True,245,6586,475969.0,333936.0,5742,643,201,0.871849377467355,0.09763133920437292,0.8708550346766281,638.301025390625,637.9400024414062,638.5501098632812,-0.0036049219711292604,7.9669580236948,8,4
2026-04-16,2026-04-16 10:35:00,2026-04-16 10:40:00,SPY,SPY260416C00704000,704.0,call,2026-04-16,True,1232,14414,473075.0,23250.0,10061,3880,473,0.6980019425558485,0.26918273900374634,0.6965132378586905,701.842529296875,701.0900268554688,702.280029296875,0.0030740096432833913,7.949241260937559,9,2
2026-04-16,2026-04-16 10:35:00,2026-04-16 10:40:00,QQQ,QQQ260416C00643000,643.0,call,2026-04-16,True,956,7772,443708.0,40500.0,5468,1709,595,0.7035512094698919,0.2198919197117859,0.7014072317830645,641.0679931640625,640.3699951171875,641.5599975585938,0.0030137315488203754,7.944386004982865,10,5
2026-04-16,2026-04-16 08:50:00,2026-04-16 08:55:00,SPXW,SPXW260416P06995000,6995.0,put,2026-04-16,True,679,1775,1245797.0,21900.0,654,706,415,0.3684507042253521,0.39774647887323944,0.36865958097507057,7019.009765625,7010.0498046875,7030.22998046875,-0.003420677050854919,7.937904095042348,11,4
2026-04-16,2026-04-16 09:05:00,2026-04-16 09:10:00,QQQ,QQQ260416C00639000,639.0,call,2026-04-16,True,1421,8166,766535.0,30900.0,4166,3318,682,0.5101640950281655,0.40631888317413667,0.5091483102532827,636.9600219726562,636.4199829101562,637.39501953125,0.0032026782795974646,7.932877382477949,12,6
2026-04-16,2026-04-16 09:45:00,2026-04-16 09:50:00,SPXW,SPXW260416P07000000,7000.0,put,2026-04-16,True,760,2189,1117434.0,39500.0,664,956,569,0.3033348560986752,0.43672910004568294,0.30437949802851894,7021.56982421875,7018.10009765625,7023.27978515625,-0.0030719375807318062,7.931020493901686,13,5
2026-04-16,2026-04-16 08:50:00,2026-04-16 08:55:00,SPY,SPY260416P00697000,697.0,put,2026-04-16,True,2803,15605,1170912.0,24850.0,6968,8256,381,0.44652355014418454,0.5290611983338673,0.44068896723237955,699.5198974609375,698.72998046875,700.5800170898438,-0.0036023242084807397,7.928516332447479,14,3
