executed_at,underlying_symbol,option_chain_id,side,strike,option_type,expiry,underlying_price,nbbo_bid,nbbo_ask,ewma_nbbo_bid,ewma_nbbo_ask,price,size,premium,volume,open_interest,implied_volatility,delta,theta,gamma,vega,rho,theo,sector,exchange,report_flags,canceled,upstream_condition_detail,equity_type,date,ingested_at,spread_width_pct,nbbo_position,distance_from_spot_pct,distance_from_spot_pts,repeat_print_count_today,significance_score,signed_direction,time_bucket,dte_bucket,ticker_family,won,close_won,time_to_itm_min,time_in_itm_min,mfe_pts,mae_pts,close_distance_from_strike_pts
2026-04-15T16:50:10.509557+0000,SPX,SPX270416C06850000,bid,6850.0,call,2027-04-16,6990.33,728.5,731.3,728.5,731.3,726.83,300,21804900.0,300,682,0.2337890087085147,0.585377521603337,-0.897208875910266,0.000238173750175757,27.28359299167051,33.74371645248606,726.83,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003836141937251616,-2.192857142857133,0.020074874862846235,140.32999999999993,0,4,bearish_call_sell,midday,8DTE+,spx_complex,false,false,0,189,-176.23999999999978,-176.23999999999978,-172.5699999999997
2026-04-15T16:43:11.618771+0000,SPX,SPX260515P06790000,bid,6790.0,put,2026-05-15,6988.67,58.5,59.1,58.5,59.1,57.3,3600,20628000.0,6093,215,0.1701593657158204,-0.2684238089466099,-1.866914587107998,0.000966991254486856,6.60535042134338,-1.588952400715812,57.3,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.010204081632653086,-4.9999999999999885,0.028427440414270536,198.67000000000007,14,4,bullish_put_sell,midday,8DTE+,spx_complex,true,true,,0,190.21000000000004,190.21000000000004,232.5699999999997
2026-04-15T14:43:12.664780+0000,SPX,SPX260515P06700000,no_side,6700.0,put,2026-05-15,6989.37,42.5,43.0,42.5,43.0,42.36,4400,18638400.0,17674,30439,0.1826540695044676,-0.2017106760217053,-1.711745936564314,0.000768841869080694,5.63859409092622,-1.193581272054104,42.36000000000013,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.011695906432748537,-1.5600000000000023,0.041401442476217444,289.3699999999999,10,4,undirected,open,8DTE+,spx_complex,,,,0,,,
2026-04-15T16:43:11.558707+0000,SPX,SPX260618P07035000,bid,7035.0,put,2026-06-18,6988.67,179.9,180.4,179.9,180.4,178.0,900,16020000.0,6046,2,0.1324371518301462,-0.533906637621215,-1.182161124422338,0.001025627807235526,11.63257327039367,-6.85465828145842,178.0,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0027754648903691365,-8.600000000000023,0.00662930142645166,46.32999999999993,43,4,bullish_put_sell,midday,8DTE+,spx_complex,false,false,0,196,-54.789999999999964,-54.789999999999964,-12.430000000000291
2026-04-15T14:43:36.668361+0000,SPX,SPX260515P07000000,ask,7000.0,put,2026-05-15,6991.59,110.8,111.8,110.8,111.8,112.7,1400,15778000.0,6376,77447,0.1359887490964619,-0.503515285971626,-1.800376480506269,0.001463524775670739,7.99619456884438,-2.986086935544955,112.6999999999998,,XCBO,{futures_floor},false,mfsl,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.008984725965858042,2.8000000000000114,0.001202873738305572,8.409999999999854,21,4,bearish_put_buy,open,8DTE+,spx_complex,true,false,0,183,19.789999999999964,-26.23999999999978,-22.56999999999971
2026-04-15T16:43:11.618770+0000,SPX,SPX260618C07035000,ask,7035.0,call,2026-06-18,6988.67,172.5,173.2,172.5,173.2,175.0,900,15750000.0,6072,34,0.1675226365506255,0.478420214790542,-1.543084752432881,0.000812573181623043,11.65768084786031,5.55576285369902,175.0,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.004049754122071095,6.142857142857259,0.00662930142645166,46.32999999999993,43,4,bullish_call_buy,midday,8DTE+,spx_complex,false,false,,0,-8.760000000000218,-54.789999999999964,-12.430000000000291
2026-04-15T14:43:12.663631+0000,SPX,SPX260515P06700000,no_side,6700.0,put,2026-05-15,6989.37,42.5,43.0,42.5,43.0,42.36,3600,15249600.0,7074,30439,0.1826540695044676,-0.2017106760217053,-1.711745936564314,0.000768841869080694,5.63859409092622,-1.193581272054104,42.36000000000013,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.011695906432748537,-1.5600000000000023,0.041401442476217444,289.3699999999999,7,4,undirected,open,8DTE+,spx_complex,,,,0,,,
2026-04-15T14:43:12.664012+0000,SPX,SPX260618P07030000,no_side,7030.0,put,2026-06-18,6989.37,174.3,174.9,174.3,174.9,174.0,870,15138000.0,2233,192,0.131695064900753,-0.528371162689218,-1.177071192112341,0.001032425934901356,11.6463966989444,-6.78046080590052,174.0000000000005,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003436426116838455,-2.0000000000000946,0.005813113342118118,40.63000000000011,12,4,undirected,open,8DTE+,spx_complex,,,0,316,,,
2026-04-15T16:50:10.429041+0000,SPX,SPX270416C07200000,bid,7200.0,call,2027-04-16,6990.33,502.6,505.3,502.6,505.3,500.98,300,15029400.0,440,90,0.2091603885491734,0.490835891598426,-0.820207095513091,0.0002724107458524537,27.91818964481193,29.38152597454534,500.98,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.005357674372457562,-2.2000000000000295,0.02999429211496454,209.67000000000007,2,4,bearish_call_sell,midday,8DTE+,spx_complex,true,true,,0,173.76000000000022,173.76000000000022,177.4300000000003
2026-04-15T14:59:31.393128+0000,SPX,SPX260618C06925000,bid,6925.0,call,2026-06-18,6992.69,243.2,244.0,243.2,244.0,243.0,600,14580000.0,1508,4315,0.1773170841256773,0.568617494965988,-1.614683436239223,0.000756978434144968,11.50826220774788,6.54582508865528,242.9999999999996,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0032840722495895377,-1.4999999999999645,0.009680108799331818,67.6899999999996,10,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,300,-101.23999999999978,-101.23999999999978,-97.56999999999971
2026-04-15T19:51:01.970415+0000,SPX,SPX260515P06750000,ask,6750.0,put,2026-05-15,7022.6,45.6,46.2,45.6,46.2,47.0,3100,14570000.0,35831,8015,0.1832745120879685,-0.2172119988052945,-1.802434282066483,0.000796573942757193,5.91769288369534,-1.292377794090462,47.0000000000002,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.013071895424836631,3.666666666666639,0.038817531968216946,272.60000000000036,23,4,bearish_put_buy,close,8DTE+,spx_complex,false,false,,0,-268.71000000000004,-276.2399999999998,-272.5699999999997
2026-04-15T15:59:16.811109+0000,SPX,SPX270319C07000000,no_side,7000.0,call,2027-03-19,6996.01,598.3,600.2,598.3,600.2,600.39,240,14409360.0,271,38605,0.2215435893094157,0.546206937540095,-0.899004615365608,0.0002656821530488248,26.67756880272155,29.82622379780164,600.389999999999,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003170629954109455,1.1999999999999282,0.000570325085298589,3.9899999999997817,1,4,undirected,morning,8DTE+,spx_complex,,,20,147,,,
2026-04-15T13:44:13.861387+0000,SPX,SPX270617P07250000,bid,7250.0,put,2027-06-17,6978.4,531.6,534.5,531.6,534.5,531.3,250,13282500.0,250,250,0.1288813194801236,-0.571532734665299,-0.4119094981811963,0.0004030245310066971,29.66088318531606,-52.9979388282686,531.299999999999,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.005440390207297584,-1.2068965517241474,0.03892009629714553,271.60000000000036,0,4,bullish_put_sell,open,8DTE+,spx_complex,false,false,0,375,-282.02999999999975,-282.02999999999975,-227.4300000000003
2026-04-15T14:34:45.145822+0000,SPX,SPX260618C07000000,ask,7000.0,call,2026-06-18,6989.34,188.3,188.9,188.3,188.9,189.0,700,13230000.0,2204,306608,0.1652982606717827,0.50704370808512,-1.525963143062573,0.000824507026041673,11.67406451608633,5.88256591021177,189.0,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003181336161187668,1.3333333333332702,0.0015251797737697486,10.659999999999854,16,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,105,147,26.23999999999978,-19.789999999999964,22.56999999999971
2026-04-15T14:59:59.223493+0000,SPX,SPX261218C06800000,ask,6800.0,call,2026-12-18,6991.87,618.7,620.4,618.7,620.4,621.0,200,12420000.0,200,22180,0.2268513173226021,0.599698804606793,-1.048030773730758,0.000296156634561285,22.2256028829202,24.17227320544182,621.0,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.002743927043822019,1.7058823529412983,0.02744187177393171,191.8699999999999,0,4,bullish_call_buy,open,8DTE+,spx_complex,true,true,0,300,226.23999999999978,180.21000000000004,222.5699999999997
2026-04-15T16:44:38.645279+0000,SPX,SPX260515C07000000,ask,7000.0,call,2026-05-15,6987.16,122.4,123.2,122.4,123.2,123.3,1000,12330000.0,12642,85314,0.1616520647982453,0.494289079104277,-2.163782737369473,0.00123188289343312,7.99061944227044,2.737296067359651,123.3000000000002,,XCBO,{futures_floor},false,mfsl,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.006514657980456002,1.249999999999969,0.001837656501353933,12.840000000000146,68,4,bullish_call_buy,midday,8DTE+,spx_complex,true,true,48,139,26.23999999999978,-19.789999999999964,22.56999999999971
2026-04-15T13:53:20.608591+0000,NVDA,NVDA260501C00185000,bid,185.0,call,2026-05-01,198.21,15.05,15.15,15.05,15.15,14.9,7987,11900630.0,30711,37009,0.3852516507374065,0.814891935819178,-0.1338918406558191,0.0167020763250966,0.1108136381443135,0.0642716627282058,14.89999999999998,Technology,XBOX,{futures_floor},false,slft,Common Stock,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0066225165562913664,-4.0000000000000355,0.06664648605014888,13.210000000000008,8,4,bearish_call_sell,open,8DTE+,single_name,false,false,0,366,-15.389999999999986,-15.389999999999986,-13.810000000000002
2026-04-15T14:48:30.720372+0000,SPX,SPX260515C07000000,bid,7000.0,call,2026-05-15,6991.45,120.9,121.6,120.9,121.6,118.8,1000,11880000.0,7608,85314,0.1533584584779122,0.498575254157303,-2.054901644780416,0.001297830901533959,7.99629389018329,2.767367638913489,118.8000000000002,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.005773195876288566,-7.000000000000122,0.00122292228364648,8.550000000000182,41,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,91,147,-26.23999999999978,-26.23999999999978,-22.56999999999971
2026-04-15T16:44:38.569954+0000,SPX,SPX260515P07000000,bid,7000.0,put,2026-05-15,6987.16,115.8,116.5,115.8,116.5,115.6,1000,11560000.0,9555,77447,0.136808710645412,-0.50984661113275,-1.809516904444952,0.001455288580318251,7.98900399422299,-3.022997134884084,115.6000000000004,,XCBO,{futures_floor},false,mfsl,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.006026689625484312,-1.5714285714285976,0.001837656501353933,12.840000000000146,35,4,bullish_put_sell,midday,8DTE+,spx_complex,false,true,0,66,-19.789999999999964,-19.789999999999964,22.56999999999971
2026-04-15T13:44:13.786186+0000,SPX,SPX270617P06750000,bid,6750.0,put,2027-06-17,6978.4,376.5,378.9,376.5,378.9,376.4,300,11292000.0,300,1324,0.166270690216444,-0.3847294687925255,-0.537475584926019,0.0003041659923979257,28.87945404356074,-35.89566963039214,376.4000000000001,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.006354249404289058,-1.083333333333353,0.03272956551645071,228.39999999999964,0,4,bullish_put_sell,open,8DTE+,spx_complex,true,true,,0,217.97000000000025,217.97000000000025,272.5699999999997
2026-04-15T15:10:14.158954+0000,SPX,SPX270416C06950000,bid,6950.0,call,2027-04-16,6991.87,659.8,662.3,659.8,662.3,659.73,171,11281383.0,171,348,0.2265179932051007,0.560513762326471,-0.879389091031001,0.0002486479994210494,27.6097570674468,32.68238974080866,659.729999999999,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0037818621889418353,-1.055999999999949,0.005988383651297849,41.86999999999989,0,4,bearish_call_sell,morning,8DTE+,spx_complex,false,false,0,289,-76.23999999999978,-76.23999999999978,-72.56999999999971
2026-04-15T16:49:54.086672+0000,SPX,SPX260618P07035000,ask,7035.0,put,2026-06-18,6988.74,179.3,179.9,179.3,179.9,182.0,616,11211200.0,6795,2,0.1359072830883876,-0.532402559383188,-1.214134191383262,0.000999745006384616,11.6363520320816,-6.84330619241848,181.9999999999996,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0033407572383073176,8.0,0.006619218914997584,46.26000000000022,45,4,bearish_put_buy,midday,8DTE+,spx_complex,true,true,0,190,54.789999999999964,8.760000000000218,12.430000000000291
2026-04-15T14:43:32.110900+0000,MU,MU260417C00415000,bid,415.0,call,2026-04-17,453.07,38.55,40.0,38.55,40.0,37.95,2940,11157300.0,3665,13938,1.011613977872265,0.886783584112708,-1.629301191153447,0.00565779003767631,0.0643768010082727,0.01982328977829833,39.99999999999994,Technology,XCBO,{futures_floor},false,mfsl,Common Stock,2026-04-15,2026-04-29T02:02:52.863212+0000,0.03691915977084667,-1.8275862068965423,0.08402675083320457,38.06999999999999,1,4,bearish_call_sell,open,2-7DTE,single_name,false,false,0,316,-41.339999999999975,-41.339999999999975,-41.26999999999998
2026-04-15T14:43:12.664779+0000,SPX,SPX260618P07030000,no_side,7030.0,put,2026-06-18,6989.37,174.3,174.9,174.3,174.9,174.0,638,11101200.0,2900,192,0.131695064900753,-0.528371162689218,-1.177071192112341,0.001032425934901356,11.6463966989444,-6.78046080590052,174.0000000000005,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003436426116838455,-2.0000000000000946,0.005813113342118118,40.63000000000011,14,4,undirected,open,8DTE+,spx_complex,,,0,316,,,
2026-04-15T16:48:24.279236+0000,SPX,SPX270319P06850000,bid,6850.0,put,2027-03-19,6983.96,362.0,363.4,362.0,363.4,357.76,300,10732800.0,300,1985,0.16206474300432,-0.4134071282607004,-0.602689788265287,0.0003576130017640484,26.17756022525675,-30.04939316303586,357.7599999999993,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003859939343810249,-7.057142857142969,0.01918109496617965,133.96000000000004,0,4,bullish_put_sell,midday,8DTE+,spx_complex,true,true,,0,130.21000000000004,130.21000000000004,172.5699999999997
2026-04-15T15:10:14.219960+0000,SPX,SPX270416C07000000,bid,7000.0,call,2027-04-16,6991.87,626.8,629.3,626.8,629.3,626.68,171,10716228.0,180,206,0.222942587243359,0.54736031245756,-0.869255276820067,0.0002537784928244767,27.73465457375287,32.09160345528015,626.68,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003980574795000399,-1.0960000000000036,0.0011627790562467708,8.13000000000011,0,4,bearish_call_sell,morning,8DTE+,spx_complex,false,false,69,147,-26.23999999999978,-26.23999999999978,-22.56999999999971
2026-04-15T16:48:24.279226+0000,SPX,SPX270219P06900000,bid,6900.0,put,2027-02-19,6983.96,357.6,359.2,357.6,359.2,353.24,300,10597200.0,302,1387,0.1576062207895055,-0.4316142547792868,-0.617274254175284,0.0003874865144748103,25.29893643497202,-28.60167600412569,353.2400000000002,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0044642857142856195,-6.450000000000098,0.012021832885640816,83.96000000000004,0,4,bullish_put_sell,midday,8DTE+,spx_complex,true,true,,0,80.21000000000004,80.21000000000004,122.56999999999971
2026-04-15T16:48:24.279231+0000,SPX,SPX270319P06800000,bid,6800.0,put,2027-03-19,6983.96,348.6,349.8,348.6,349.8,344.34,300,10330200.0,729,3028,0.1658502805702188,-0.396159831913866,-0.611522191683294,0.000345721267267903,25.89820291530614,-28.80967928373395,344.3399999999997,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003436426116838455,-8.100000000000195,0.026340357046718485,183.96000000000004,7,4,bullish_put_sell,midday,8DTE+,spx_complex,true,true,,0,180.21000000000004,180.21000000000004,222.5699999999997
2026-04-15T14:43:36.668031+0000,SPX,SPX260515C06000000,bid,6000.0,call,2026-05-15,6991.59,1011.2,1014.6,1011.2,1014.6,1009.9,100,10099000.0,107,77110,0.3489548040729014,0.942929001496216,-1.353525380413529,0.0001637455885460775,2.295720886737543,4.58849833772953,1009.900000000001,,XCBO,{futures_floor},false,mfsl,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0033566985882120415,-1.76470588235302,0.14182610822430952,991.5900000000001,1,4,bearish_call_sell,open,8DTE+,spx_complex,false,false,0,316,-1026.2399999999998,-1026.2399999999998,-1022.5699999999997
2026-04-15T15:10:14.220301+0000,SPX,SPX270416C06950000,bid,6950.0,call,2027-04-16,6991.87,659.8,662.3,659.8,662.3,659.73,150,9895950.0,321,348,0.2265179932051007,0.560513762326471,-0.879389091031001,0.0002486479994210494,27.6097570674468,32.68238974080866,659.729999999999,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0037818621889418353,-1.055999999999949,0.005988383651297849,41.86999999999989,1,4,bearish_call_sell,morning,8DTE+,spx_complex,false,false,0,289,-76.23999999999978,-76.23999999999978,-72.56999999999971
2026-04-15T16:48:24.279236+0000,SPX,SPX270219P06800000,bid,6800.0,put,2027-02-19,6983.96,330.2,331.8,330.2,331.8,326.19,300,9785700.0,300,1159,0.1655888698226318,-0.394809511354303,-0.638147497894956,0.0003612310862290136,24.77927383488267,-26.18883257053642,326.1900000000001,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.004833836858006111,-6.012499999999918,0.026340357046718485,183.96000000000004,0,4,bullish_put_sell,midday,8DTE+,spx_complex,true,true,,0,180.21000000000004,180.21000000000004,222.5699999999997
2026-04-15T16:49:54.087384+0000,SPX,SPX261218C07000000,bid,7000.0,call,2026-12-18,6988.74,482.9,484.5,482.9,484.5,481.0,200,9620000.0,1385,93611,0.2095719479180948,0.535002970227895,-0.994254985108502,0.000329837506674253,22.84730847656563,22.04726505652529,481.0,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0033078354351871466,-3.374999999999938,0.0016111630995000843,11.260000000000218,8,4,bearish_call_sell,midday,8DTE+,spx_complex,false,false,43,139,-26.23999999999978,-26.23999999999978,-22.56999999999971
2026-04-15T16:49:54.088793+0000,SPX,SPX261218C07000000,bid,7000.0,call,2026-12-18,6988.74,482.9,484.5,482.9,484.5,481.0,200,9620000.0,1835,93611,0.2095719479180948,0.535002970227895,-0.994254985108502,0.000329837506674253,22.84730847656563,22.04726505652529,481.0,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0033078354351871466,-3.374999999999938,0.0016111630995000843,11.260000000000218,12,4,bearish_call_sell,midday,8DTE+,spx_complex,false,false,43,139,-26.23999999999978,-26.23999999999978,-22.56999999999971
2026-04-15T15:10:14.220306+0000,SPX,SPX270416C07000000,bid,7000.0,call,2027-04-16,6991.87,626.8,629.3,626.8,629.3,626.68,150,9400200.0,330,206,0.222942587243359,0.54736031245756,-0.869255276820067,0.0002537784928244767,27.73465457375287,32.09160345528015,626.68,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003980574795000399,-1.0960000000000036,0.0011627790562467708,8.13000000000011,1,4,bearish_call_sell,morning,8DTE+,spx_complex,false,false,69,147,-26.23999999999978,-26.23999999999978,-22.56999999999971
2026-04-15T14:43:12.663626+0000,SPX,SPX260618P07030000,no_side,7030.0,put,2026-06-18,6989.37,174.3,174.9,174.3,174.9,174.0,522,9082800.0,1363,192,0.131695064900753,-0.528371162689218,-1.177071192112341,0.001032425934901356,11.6463966989444,-6.78046080590052,174.0000000000005,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003436426116838455,-2.0000000000000946,0.005813113342118118,40.63000000000011,11,4,undirected,open,8DTE+,spx_complex,,,0,316,,,
2026-04-15T18:02:48.132841+0000,SPX,SPX270319C07450000,bid,7450.0,call,2027-03-19,7002.02,337.8,339.4,337.8,339.4,334.5,258,8630100.0,258,672,0.1883824300248125,0.4062696066889082,-0.747583508828769,0.0003055778409491526,26.13561851973716,23.24521298801697,334.5000000000005,,XCBO,{futures_floor},false,slft,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.004725339633786078,-5.125000000000138,0.0639786804379307,447.97999999999956,0,4,bearish_call_sell,afternoon,8DTE+,spx_complex,true,true,,0,423.7600000000002,423.7600000000002,427.4300000000003
2026-04-15T15:10:38.591150+0000,SPX,SPX260618P07000000,ask,7000.0,put,2026-06-18,6992.49,163.7,164.3,163.7,164.3,164.6,520,8559200.0,7093,291930,0.1387054295432333,-0.493379065456812,-1.245831223096034,0.000982158049011198,11.6795378704807,-6.33783790714057,164.6000000000004,,XCBO,{futures_floor},false,mfsl,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003658536585365992,1.9999999999999052,0.0010740094015150852,7.510000000000218,23,4,bearish_put_buy,morning,8DTE+,spx_complex,true,false,0,156,19.789999999999964,-26.23999999999978,-22.56999999999971
2026-04-15T14:04:29.671411+0000,SPXW,SPXW260415C06800000,bid,6800.0,call,2026-04-15,6977.09,176.9,178.0,176.9,178.0,177.23,480,8507040.0,496,1240,0.3929933223589144,0.994141691017365,-2.426322667034816,0.0002334299832518612,0.03020612873243071,0.0457178879545478,177.2299999999996,,XCBO,{},false,mlet,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.006198929275852321,-0.4,0.025381641916615686,177.09000000000015,0,4,bearish_call_sell,open,0DTE,spx_complex,false,false,0,355,-226.23999999999978,-226.23999999999978,-222.8699999999999
2026-04-15T15:44:39.669824+0000,TSLA,TSLA260415C00380000,ask,380.0,call,2026-04-15,393.14,13.6,13.75,13.6,13.75,13.7,6000,8220000.0,148449,8808,1.25169519342484,0.893614957953631,-5.61516402446398,0.01692418696133627,0.01590674691070661,0.001640224326292267,13.69999999999993,Consumer Cyclical,XMIO,{},false,mlet,Common Stock,2026-04-15,2026-04-29T02:02:52.863212+0000,0.010968921389396735,0.3333333333333136,0.033423208017500095,13.139999999999986,0,4,bullish_call_buy,morning,0DTE,single_name,true,true,0,255,14.642999999999972,6.100000000000023,11.970000000000027
2026-04-15T14:34:45.024462+0000,SPX,SPX260618P07000000,bid,7000.0,put,2026-06-18,6989.34,162.0,162.9,162.0,162.9,161.5,500,8075000.0,1519,291930,0.1347150064461951,-0.497045739867289,-1.208886927253061,0.001011818135618228,11.67556430232768,-6.37461334178023,161.4999999999996,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.005540166204986185,-2.1111111111110725,0.0015251797737697486,10.659999999999854,11,4,bullish_put_sell,open,8DTE+,spx_complex,false,true,0,192,-19.789999999999964,-19.789999999999964,22.56999999999971
2026-04-15T15:59:16.937545+0000,SPX,SPX270319C06700000,no_side,6700.0,call,2027-03-19,6996.01,804.7,807.0,804.7,807.0,807.01,100,8070100.0,254,6276,0.2436346712698626,0.622739529162037,-0.949024848401159,0.000231620984614551,25.57653304520428,32.87102758941261,807.01,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.0028541291803684983,1.0086956521739052,0.042311260275499925,296.0100000000002,3,4,undirected,morning,8DTE+,spx_complex,,,0,240,,,
2026-04-15T14:35:11.770067+0000,SPX,SPX260515P07000000,bid,7000.0,put,2026-05-15,6988.71,112.0,112.5,112.0,112.5,109.0,730,7957000.0,4876,77447,0.1295366352080149,-0.508872001101628,-1.713212196781683,0.001536734453547957,7.99123439714284,-3.012623706426538,109.0000000000005,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.004454342984409799,-13.0,0.0016154626533365906,11.289999999999964,19,4,bullish_put_sell,open,8DTE+,spx_complex,false,true,0,191,-19.789999999999964,-19.789999999999964,22.56999999999971
2026-04-15T16:08:31.832671+0000,SPX,SPX260618C07000000,ask,7000.0,call,2026-06-18,6997.92,196.8,197.6,196.8,197.6,198.03,401,7941003.0,15247,306608,0.1692778369655203,0.514437106038323,-1.563639951130745,0.000803735101248461,11.68256195092274,5.9650800448661,198.0300000000011,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.004056795131845756,2.0750000000000757,0.00029723117726409095,2.0799999999999272,45,4,bullish_call_buy,morning,8DTE+,spx_complex,true,true,11,147,26.23999999999978,-19.789999999999964,22.56999999999971
2026-04-15T15:59:16.811129+0000,SPX,SPX270319C07000000,no_side,7000.0,call,2027-03-19,6996.01,598.3,600.2,598.3,600.2,600.39,130,7805070.0,401,38605,0.2215435893094157,0.546206937540095,-0.899004615365608,0.0002656821530488248,26.67756880272155,29.82622379780164,600.389999999999,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003170629954109455,1.1999999999999282,0.000570325085298589,3.9899999999997817,2,4,undirected,morning,8DTE+,spx_complex,,,20,147,,,
2026-04-15T15:59:16.811159+0000,SPX,SPX270319C07000000,no_side,7000.0,call,2027-03-19,6996.01,598.3,600.2,598.3,600.2,600.39,130,7805070.0,531,38605,0.2215435893094157,0.546206937540095,-0.899004615365608,0.0002656821530488248,26.67756880272155,29.82622379780164,600.389999999999,,XCBO,{},false,late,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.003170629954109455,1.1999999999999282,0.000570325085298589,3.9899999999997817,3,4,undirected,morning,8DTE+,spx_complex,,,20,147,,,
2026-04-15T14:34:45.145827+0000,SPX,SPX260515P07000000,bid,7000.0,put,2026-05-15,6989.34,110.9,111.6,110.9,111.6,110.15,700,7710500.0,4045,77447,0.1313762324729315,-0.507584328152538,-1.738012304378505,0.001515180626837654,7.99248697616807,-3.006435162846295,110.1500000000001,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.006292134831460572,-3.142857142857178,0.0015251797737697486,10.659999999999854,17,4,bullish_put_sell,open,8DTE+,spx_complex,false,true,0,192,-19.789999999999964,-19.789999999999964,22.56999999999971
2026-04-15T19:21:01.557291+0000,SPX,SPX260515C07000000,bid,7000.0,call,2026-05-15,7020.17,140.1,141.1,140.1,141.1,140.0,550,7700000.0,15450,85314,0.1612940724277698,0.534853668759042,-2.162076945635262,0.001224244576518489,7.99853122451622,2.971038640941506,140.0000000000005,,XCBO,{futures_floor},false,cbmo,Index,2026-04-15,2026-04-29T02:02:52.863212+0000,0.007112375533428165,-1.1999999999999886,0.0028731497955177825,20.170000000000073,85,4,bearish_call_sell,afternoon,8DTE+,spx_complex,false,false,0,38,-26.23999999999978,-26.23999999999978,-22.56999999999971
