rank_in_day,bucket_start,symbol,option_chain_id,strike,option_type,bucket_spot,moneyness_pct,n_prints,total_volume,total_premium,buy_premium_pct,composite_score
14,2026-04-13 09:59:00,SPXW,SPXW260413P06790000,6790.0,put,6829.740234375,-0.005818703641901644,67,2676,725563.0,0.951495597212096,7.566560231023837
15,2026-04-13 08:36:00,SPY,SPY260413C00679000,679.0,call,676.7977905273438,0.0032538662263367378,211,2017,147313.0,0.86667164472925,7.558755798849576
16,2026-04-13 08:52:00,SPXW,SPXW260413C06830000,6830.0,call,6806.33984375,0.0034761937830251324,238,583,360236.0,0.5301219200746178,7.543852102397351
17,2026-04-13 08:50:00,SPXW,SPXW260413P06790000,6790.0,put,6814.33984375,-0.0035718564539049375,207,411,382397.0,0.518471640729399,7.529430316741386
18,2026-04-13 09:26:00,SPY,SPY260413P00677000,677.0,put,679.3599853515625,-0.0034738362612587925,111,2346,150774.0,0.8912345629883136,7.5274130217536666
19,2026-04-13 08:30:00,SPXW,SPXW260413C06825000,6825.0,call,6802.47021484375,0.003312000559309689,143,744,445469.0,0.36571792874476117,7.520936222920353
20,2026-04-13 09:12:00,SPXW,SPXW260413P06790000,6790.0,put,6814.10009765625,-0.003536798302176302,65,287,194031.0,0.7931052254536646,7.519939095026709
21,2026-04-13 08:35:00,SPY,SPY260413P00675000,675.0,put,677.1849975585938,-0.003226588844217111,340,2775,275807.0,0.5233007139050133,7.4959309196713955
22,2026-04-13 09:23:00,SPXW,SPXW260413P06790000,6790.0,put,6812.47998046875,-0.0032998233438042645,129,447,303978.0,0.4520096849114081,7.444906263736972
23,2026-04-13 08:38:00,SPY,SPY260413P00675000,675.0,put,677.1099853515625,-0.003116163396212469,318,3950,388398.0,0.2878876822228745,7.442316766430731
24,2026-04-13 08:52:00,SPY,SPY260413P00676000,676.0,put,678.2000122070312,-0.0032438988018768447,342,2467,238462.0,0.5373308954885894,7.441582258249703
25,2026-04-13 14:27:00,SPXW,SPXW260413P06840000,6840.0,put,6861.41015625,-0.0031203726001567873,73,2574,76898.0,0.9690759187495124,7.418884830944665
26,2026-04-13 09:04:00,SPY,SPY260413P00677000,677.0,put,679.3599853515625,-0.0034738362612587925,165,2166,159158.0,0.7581082949019213,7.417788618324054
27,2026-04-13 08:34:00,SPY,SPY260413P00675000,675.0,put,677.4199829101562,-0.003572352412398799,326,3104,295762.0,0.5177642834441206,7.41700240247224
28,2026-04-13 08:48:00,SPY,SPY260413C00680000,680.0,call,677.8400268554688,0.003186552960809153,421,3625,200889.0,0.5677613010169795,7.41475373153886
29,2026-04-13 08:52:00,SPXW,SPXW260413P06785000,6785.0,put,6805.8701171875,-0.0030664877272333986,101,285,272981.0,0.39788849773427454,7.41407619085996
30,2026-04-13 09:01:00,SPXW,SPXW260413P06800000,6800.0,put,6820.990234375,-0.0030773001651897705,128,270,202594.0,0.5282831673198614,7.411721840627246
31,2026-04-13 11:36:00,SPXW,SPXW260413P06820000,6820.0,put,6841.89990234375,-0.0032008510291487904,125,501,193607.0,0.5824066278595299,7.409074617769463
32,2026-04-13 08:49:00,SPXW,SPXW260413C06835000,6835.0,call,6808.52001953125,0.0038892417724833367,398,768,376388.0,0.4967746049289563,7.405638995832087
33,2026-04-13 08:33:00,SPXW,SPXW260413P06775000,6775.0,put,6795.7900390625,-0.0030592527054246733,146,294,312842.0,0.3192825771475697,7.396833207411991
34,2026-04-13 08:51:00,SPY,SPY260413C00681000,681.0,call,678.6915283203125,0.0034013562618067676,575,3570,247111.0,0.5223806305668303,7.394867587703051
35,2026-04-13 09:30:00,SPY,SPY260413P00677000,677.0,put,679.5399780273438,-0.0037377904309870416,189,4282,245551.0,0.6168535253368954,7.385659871814155
36,2026-04-13 10:25:00,SPXW,SPXW260413C06840000,6840.0,call,6819.41015625,0.003019299804269637,203,740,204217.0,0.47045055015008547,7.374754627502315
37,2026-04-13 08:49:00,SPY,SPY260413C00681000,681.0,call,678.5850219726562,0.0035588436955525113,547,5318,292771.0,0.47316161778318205,7.372038048624811
38,2026-04-13 09:22:00,SPY,SPY260413P00677000,677.0,put,679.37109375,-0.0034901304630316414,267,4901,308657.0,0.4251969014148391,7.3676353002828945
39,2026-04-13 08:49:00,SPY,SPY260413P00676000,676.0,put,678.5100708007812,-0.003699386212232415,695,5009,431184.0,0.34190507996586145,7.3667528605654065
40,2026-04-13 10:43:00,QQQ,QQQ260413P00610000,610.0,put,611.9600219726562,-0.0032028595043481914,49,1544,88279.0,0.8804585462001155,7.365463019385276
41,2026-04-13 09:00:00,SPXW,SPXW260413P06800000,6800.0,put,6821.044921875,-0.003085292959662121,144,361,271199.0,0.35649099001102513,7.364192787307415
42,2026-04-13 08:57:00,SPXW,SPXW260413P06790000,6790.0,put,6812.259765625,-0.0032676037601096597,78,305,233871.0,0.4700411765460446,7.358738278131627
43,2026-04-13 08:51:00,SPY,SPY260413P00676000,676.0,put,678.6799926757812,-0.003948831120267803,438,2983,265936.0,0.6183480235846218,7.358477452733329
44,2026-04-13 09:32:00,SPY,SPY260413C00682000,682.0,call,679.8699951171875,0.003132959092341406,431,4854,180278.0,0.5381799221202809,7.354237334810329
45,2026-04-13 08:32:00,SPY,SPY260413P00675000,675.0,put,677.2999877929688,-0.0033958184473964446,425,2568,248582.0,0.47731130974889574,7.354037200484664
46,2026-04-13 10:49:00,QQQ,QQQ260413P00610000,610.0,put,611.9149780273438,-0.003129483827176687,50,1800,106558.0,0.7612567803449765,7.350001768412719
47,2026-04-13 08:48:00,SPXW,SPXW260413P06775000,6775.0,put,6796.240234375,-0.003125291873522671,131,313,258012.0,0.37067268189076474,7.3447267083011845
48,2026-04-13 08:48:00,SPXW,SPXW260413C06825000,6825.0,call,6801.7099609375,0.0034241446924752235,241,716,315589.0,0.3713912715588946,7.34327109722055
49,2026-04-13 09:02:00,SPY,SPY260413P00677000,677.0,put,679.239990234375,-0.003297789097491272,289,2415,183149.0,0.5655231532795701,7.338993347032752
50,2026-04-13 11:06:00,SPXW,SPXW260413C06845000,6845.0,call,6822.259765625,0.003333240767169282,376,1064,214547.0,0.5061921164127208,7.3377443566896465
