date,symbol,option_chain_id,bucket_start,bucket_end,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,buy_premium_pct,bucket_spot,moneyness_pct,composite_score,base_spot,ret_fwd_1m,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,direction_toward_strike,direction_by_burst,toward_ret_1m,signed_ret_1m,toward_ret_5m,signed_ret_5m,toward_ret_15m,signed_ret_15m,toward_ret_30m,signed_ret_30m,toward_ret_60m,signed_ret_60m,distance_to_strike_bps,touched_strike,minutes_to_touch,peak_toward_bps,peak_against_bps,minutes_to_peak_toward,minutes_to_peak_against,end_of_window_ret_bps,window_minutes
2026-04-17,QQQ,QQQ260417C00651000,2026-04-17 09:58:00,2026-04-17 09:59:00+00:00,651.0,call,2026-04-17,True,327,10774,782511.0,0.9337836784403031,649.02001953125,0.003050723258398141,8.41205770719535,648.7449951171875,-0.00028516221209429204,1.731106749502942e-05,-0.0002697327872738242,0.00047012721188366413,-0.0008245336939580739,1,1,-0.00028516221209429204,-0.00028516221209429204,1.731106749502942e-05,1.731106749502942e-05,-0.0002697327872738242,-0.0002697327872738242,0.00047012721188366413,0.00047012721188366413,-0.0008245336939580739,-0.0008245336939580739,34.75949563826943,False,,19.266090393066406,13.487580299377441,107.0,61.0,10.867399215698242,120.0
2026-04-17,SPXW,SPXW260417C07160000,2026-04-17 10:37:00,2026-04-17 10:38:00+00:00,7160.0,call,2026-04-17,True,179,2491,673986.0,0.8756739754238219,7135.3798828125,0.003450428371277644,8.169196983895265,7135.56982421875,9.949604282155633e-05,-0.0007230912451632321,-0.00015273394819814712,0.0004835206491407007,0.0012361048720777035,1,1,9.949604282155633e-05,9.949604282155633e-05,-0.0007230912451632321,-0.0007230912451632321,-0.00015273394819814712,-0.00015273394819814712,0.0004835206491407007,0.0004835206491407007,0.0012361048720777035,0.0012361048720777035,34.23717570295765,False,,16.747358322143555,27.41204833984375,69.0,106.0,-13.186988830566406,120.0
2026-04-17,SPXW,SPXW260417C07140000,2026-04-17 09:12:00,2026-04-17 09:13:00+00:00,7140.0,call,2026-04-17,True,176,1829,750948.0,0.8918407133383404,7112.47021484375,0.003870636266257431,8.106260276762649,7114.8701171875,5.757912003900856e-05,-7.453030411852524e-05,0.00024596371804364026,0.0025819328147917986,0.0017076772637665272,1,1,5.757912003900856e-05,5.757912003900856e-05,-7.453030411852524e-05,-7.453030411852524e-05,0.00024596371804364026,0.00024596371804364026,0.0025819328147917986,0.0025819328147917986,0.0017076772637665272,0.0017076772637665272,35.32022707174002,True,115.0,35.460914611816406,7.294498920440674,115.0,7.0,33.24010467529297,120.0
2026-04-17,SPXW,SPXW260417C07125000,2026-04-17 08:42:00,2026-04-17 08:43:00+00:00,7125.0,call,2026-04-17,True,105,3049,1230276.0,0.8463759351560137,7093.52001953125,0.004437850373590718,8.105023728036565,7092.43994140625,0.0004949289723299444,-0.0007796731661073864,0.0016144226538017392,0.0031625472474843264,0.005752645432949066,1,1,0.0004949289723299444,0.0004949289723299444,-0.0007796731661073864,-0.0007796731661073864,0.0016144226538017392,0.0016144226538017392,0.0031625472474843264,0.0031625472474843264,0.005752645432949066,0.005752645432949066,45.90812028405301,True,50.0,63.278480529785156,13.732574462890625,113.0,5.0,53.53617858886719,120.0
2026-04-17,SPXW,SPXW260417P07100000,2026-04-17 09:37:00,2026-04-17 09:38:00+00:00,7100.0,put,2026-04-17,True,47,862,436619.0,0.9007945142103299,7125.22998046875,-0.003540935596171478,7.978617460663982,7126.06005859375,3.926224962924607e-05,0.001007594051770866,0.0012012330116704106,0.0010384282795712352,0.0013345053885132074,-1,-1,-3.926224962924607e-05,-3.926224962924607e-05,-0.001007594051770866,-0.001007594051770866,-0.0012012330116704106,-0.0012012330116704106,-0.0010384282795712352,-0.0010384282795712352,-0.0013345053885132074,-0.0013345053885132074,36.57007993122733,False,,3.606234312057495,26.971040725708008,41.0,119.0,-25.722599029541016,120.0
2026-04-17,SPXW,SPXW260417C07160000,2026-04-17 10:57:00,2026-04-17 10:58:00+00:00,7160.0,call,2026-04-17,True,64,1154,307147.0,0.92159780170407,7135.330078125,0.003457432467018076,7.87171575334672,7133.2998046875,-0.00021028135961387306,0.0005565747851505876,0.0007318092393688858,0.000743035227060318,0.0015309058362618089,1,1,-0.00021028135961387306,-0.00021028135961387306,0.0005565747851505876,0.0005565747851505876,0.0007318092393688858,0.0007318092393688858,0.000743035227060318,0.000743035227060318,0.0015309058362618089,0.0015309058362618089,37.43035627768585,False,,19.934972763061523,24.238487243652344,49.0,86.0,-6.995003700256348,120.0
2026-04-17,SPY,SPY260417P00706000,2026-04-17 08:59:00,2026-04-17 09:00:00+00:00,706.0,put,2026-04-17,True,305,4950,371197.0,0.7660945535658963,708.280029296875,-0.0032191071363941105,7.869968040239467,708.2849731445312,0.00040242867544293404,0.0009883199818432331,0.0012213322333991528,0.001531469402834773,0.0029154967050999403,-1,-1,-0.00040242867544293404,-0.00040242867544293404,-0.0009883199818432331,-0.0009883199818432331,-0.0012213322333991528,-0.0012213322333991528,-0.001531469402834773,-0.001531469402834773,-0.0029154967050999403,-0.0029154967050999403,32.26064693123149,False,,0.0,43.27357864379883,,96.0,-33.249916076660156,120.0
2026-04-17,SPXW,SPXW260417P07070000,2026-04-17 08:43:00,2026-04-17 08:44:00+00:00,7070.0,put,2026-04-17,True,392,865,670640.0,0.4477007038053203,7092.4599609375,-0.0031667377836745916,7.824169469435253,7095.9501953125,-0.00023258205328602344,-0.0003086873039137572,0.0016474103322252631,0.0027240312192589045,0.005104281473904848,-1,1,0.00023258205328602344,-0.00023258205328602344,0.0003086873039137572,-0.0003086873039137572,-0.0016474103322252631,0.0016474103322252631,-0.0027240312192589045,0.0027240312192589045,-0.005104281473904848,0.005104281473904848,36.570430454320814,False,,18.672622680664062,58.30033493041992,4.0,112.0,-46.49094772338867,120.0
2026-04-17,SPY,SPY260417P00708000,2026-04-17 09:34:00,2026-04-17 09:35:00+00:00,708.0,put,2026-04-17,True,257,4521,293048.0,0.7559512434822964,710.135009765625,-0.0030064843111025394,7.820946193885814,709.8499755859375,0.00025365035980939865,0.0009227714617736638,0.0017046164721250534,0.0013524293899536133,0.001873659435659647,-1,-1,-0.00025365035980939865,-0.00025365035980939865,-0.0009227714617736638,-0.0009227714617736638,-0.0017046164721250534,-0.0017046164721250534,-0.0013524293899536133,-0.0013524293899536133,-0.001873659435659647,-0.001873659435659647,26.061501015203376,False,,1.2673920392990112,30.35894203186035,1.0,120.0,-29.584232330322266,120.0
2026-04-17,SPY,SPY260417C00712000,2026-04-17 09:22:00,2026-04-17 09:23:00+00:00,712.0,call,2026-04-17,True,212,8519,346560.0,0.9401402354570637,709.2575073242188,0.0038667094073176872,7.819907101363307,709.0399780273438,0.0003314994974061847,0.00032444079988636076,0.0016078284243121743,0.00279256678186357,0.002087387954816222,1,1,0.0003314994974061847,0.0003314994974061847,0.00032444079988636076,0.00032444079988636076,0.0016078284243121743,0.0016078284243121743,0.00279256678186357,0.00279256678186357,0.002087387954816222,0.002087387954816222,41.7468981211959,False,,36.66981506347656,0.9873536825180054,105.0,4.0,33.002750396728516,120.0
2026-04-17,SPXW,SPXW260417C07140000,2026-04-17 09:24:00,2026-04-17 09:25:00+00:00,7140.0,call,2026-04-17,True,87,664,287360.0,0.874676364142539,7115.85986328125,0.003392441276607512,7.815371807470318,7116.3798828125,-1.8251248548040166e-05,0.00024735243641771376,0.0018506491323933005,0.0019026582594960928,0.0017692046239972115,1,1,-1.8251248548040166e-05,-1.8251248548040166e-05,0.00024735243641771376,0.00024735243641771376,0.0018506491323933005,0.0018506491323933005,0.0019026582594960928,0.0019026582594960928,0.0017692046239972115,0.0017692046239972115,33.19119773882135,True,103.0,33.33185577392578,3.4704816341400146,103.0,2.0,31.64533042907715,120.0
