date,bucket_start,bucket_end,symbol,option_chain_id,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,max_print_premium,buy_volume,sell_volume,mid_volume,buy_vol_pct,sell_vol_pct,buy_premium_pct,bucket_spot,spot_min,spot_max,moneyness_pct,composite_score,rank_in_day,rank_in_day_symbol
2026-04-13,2026-04-13 08:45:00,2026-04-13 08:50:00,SPY,SPY260413P00675000,675.0,put,2026-04-13,True,2197,24602,2157822.0,897655.0,6971,16650,981,0.2833509470774734,0.6767742459962605,0.2676147522826257,677.2899780273438,676.7000122070312,678.969970703125,-0.003381089491407325,8.087303722743961,1,1
2026-04-13,2026-04-13 09:55:00,2026-04-13 10:00:00,SPXW,SPXW260413P06800000,6800.0,put,2026-04-13,True,646,6549,2428149.0,847442.0,2872,3228,449,0.43854023515040463,0.49289967934035733,0.44171547956900503,6828.259765625,6823.0498046875,6830.41015625,-0.004138648293268811,8.085396503546807,2,1
2026-04-13,2026-04-13 08:30:00,2026-04-13 08:35:00,SPY,SPY260413P00675000,675.0,put,2026-04-13,True,2192,16241,1556111.0,68250.0,7072,8667,502,0.4354411674157995,0.5336494058247645,0.4382650080874693,677.4099731445312,676.989990234375,677.844970703125,-0.0035576286740275987,8.063017257679057,3,2
2026-04-13,2026-04-13 08:45:00,2026-04-13 08:50:00,SPXW,SPXW260413C06825000,6825.0,call,2026-04-13,True,1083,2662,1395082.0,74700.0,1007,1159,496,0.3782870022539444,0.4353869271224643,0.39802964987004347,6802.56005859375,6790.02001953125,6811.7001953125,0.0032987494726932063,8.053004854646385,4,2
2026-04-13,2026-04-13 09:20:00,2026-04-13 09:25:00,SPY,SPY260413P00677000,677.0,put,2026-04-13,True,1111,15119,1072089.0,93600.0,6161,6627,2331,0.4075004960645545,0.43832264038626895,0.4210079573617489,679.123779296875,678.4500122070312,679.4949951171875,-0.003127234477157959,8.0130688593311,5,3
2026-04-13,2026-04-13 08:40:00,2026-04-13 08:45:00,SPY,SPY260413P00675000,675.0,put,2026-04-13,True,1094,9684,903541.0,34503.0,4147,5348,189,0.4282321354812061,0.5522511358942586,0.4346355063024257,677.1300048828125,676.844970703125,677.4600219726562,-0.0031456365357508107,7.946892890569643,6,4
2026-04-13,2026-04-13 09:30:00,2026-04-13 09:35:00,SPXW,SPXW260413C06850000,6850.0,call,2026-04-13,True,563,3873,895383.0,240000.0,2975,715,183,0.7681383940098115,0.18461141234185385,0.7850551104946152,6820.52001953125,6818.64990234375,6822.97998046875,0.004322248213381251,7.940389976002991,7,3
2026-04-13,2026-04-13 09:00:00,2026-04-13 09:05:00,SPY,SPY260413P00677000,677.0,put,2026-04-13,True,1304,11134,806886.0,29784.0,6107,4704,323,0.5485000898149811,0.422489671277169,0.5629085149575033,679.3599853515625,678.8599853515625,680.0,-0.0034738362612587925,7.927570355053295,8,5
2026-04-13,2026-04-13 09:20:00,2026-04-13 09:25:00,QQQ,QQQ260413P00609000,609.0,put,2026-04-13,True,1169,7712,652827.0,44935.0,4109,3182,421,0.5328060165975104,0.412603734439834,0.5541299609237976,610.9349975585938,610.2349853515625,611.4000854492188,-0.003167272404308721,7.9187470128045465,9,1
2026-04-13,2026-04-13 08:50:00,2026-04-13 08:55:00,SPXW,SPXW260413C06835000,6835.0,call,2026-04-13,True,787,2237,1301594.0,55537.0,782,1043,412,0.34957532409476977,0.46624944121591416,0.3442025700794564,6810.64990234375,6804.10986328125,6816.5400390625,0.003575297219120072,7.8860892759589465,10,4
2026-04-13,2026-04-13 08:50:00,2026-04-13 08:55:00,SPY,SPY260413P00676000,676.0,put,2026-04-13,True,1622,10788,951016.0,44100.0,5474,4858,456,0.507415647015202,0.4503151649981461,0.5142426625840154,678.5399780273438,678.0225219726562,679.4000244140625,-0.003743299009039957,7.869441240153506,11,6
2026-04-13,2026-04-13 09:45:00,2026-04-13 09:50:00,SPXW,SPXW260413P06800000,6800.0,put,2026-04-13,True,485,1496,788652.0,32426.0,714,444,338,0.4772727272727273,0.2967914438502674,0.4705053686543621,6822.85986328125,6819.31982421875,6824.5400390625,-0.0033504811383090953,7.862246986855591,12,5
2026-04-13,2026-04-13 09:55:00,2026-04-13 10:00:00,SPXW,SPXW260413C06850000,6850.0,call,2026-04-13,True,1047,2568,684459.0,17025.0,1231,1080,257,0.4793613707165109,0.4205607476635514,0.48042906879740055,6828.2900390625,6823.0498046875,6830.41015625,0.0031794139987177082,7.861952942124161,13,6
2026-04-13,2026-04-13 08:45:00,2026-04-13 08:50:00,SPXW,SPXW260413P06770000,6770.0,put,2026-04-13,True,572,1487,1096673.0,81039.0,660,563,264,0.4438466711499664,0.3786146603900471,0.4407448710782521,6795.7099609375,6790.02001953125,6811.7001953125,-0.0037832634243197146,7.845843391099779,14,7
2026-04-13,2026-04-13 11:30:00,2026-04-13 11:35:00,SPXW,SPXW260413C06860000,6860.0,call,2026-04-13,True,1123,3329,817982.0,12750.0,1227,1462,640,0.3685791528987684,0.4391709221988585,0.37987877483856614,6838.240234375,6835.4501953125,6842.56982421875,0.003182070953812987,7.838001766592262,15,8
2026-04-13,2026-04-13 09:55:00,2026-04-13 10:00:00,SPXW,SPXW260413P06795000,6795.0,put,2026-04-13,True,340,3372,1088624.0,79680.0,2672,420,280,0.7924080664294187,0.12455516014234876,0.7860657123120564,6828.81005859375,6823.0498046875,6830.39990234375,-0.004951090790876745,7.837616778608425,16,9
2026-04-13,2026-04-13 08:50:00,2026-04-13 08:55:00,SPY,SPY260413C00681000,681.0,call,2026-04-13,True,2120,14757,973919.0,43498.0,5400,8612,745,0.3659280341532832,0.5835874500237176,0.3814516402288075,678.6500244140625,678.02001953125,679.3900146484375,0.0034627208449103616,7.8311586711646335,17,7
2026-04-13,2026-04-13 08:55:00,2026-04-13 09:00:00,QQQ,QQQ260413P00609000,609.0,put,2026-04-13,True,827,6623,638448.0,76000.0,2712,3294,617,0.40948210780613015,0.49735769288841913,0.41336804250306997,610.8400268554688,610.4199829101562,611.6699829101562,-0.0030122892649012997,7.814807474102439,18,2
2026-04-13,2026-04-13 10:25:00,2026-04-13 10:30:00,QQQ,QQQ260413P00610000,610.0,put,2026-04-13,True,351,7171,445842.0,62000.0,4114,3020,37,0.5736996234834751,0.4211407056198578,0.5685063318395306,611.8599853515625,611.7349853515625,612.1649780273438,-0.0030398872227177754,7.805722117374204,19,3
2026-04-13,2026-04-13 08:50:00,2026-04-13 08:55:00,SPXW,SPXW260413P06785000,6785.0,put,2026-04-13,True,565,1250,1099637.0,20680.0,442,518,290,0.3536,0.4144,0.3544315078521367,6809.89990234375,6803.52001953125,6816.5400390625,-0.0036564270695344948,7.798753126261763,20,10
2026-04-13,2026-04-13 10:40:00,2026-04-13 10:45:00,SPXW,SPXW260413P06800000,6800.0,put,2026-04-13,True,336,1255,528475.0,24000.0,551,367,337,0.43904382470119524,0.29243027888446216,0.4571871895548512,6820.47509765625,6818.39990234375,6824.330078125,-0.0030020046057034865,7.779611077057285,21,11
2026-04-13,2026-04-13 08:55:00,2026-04-13 09:00:00,SPXW,SPXW260413C06835000,6835.0,call,2026-04-13,True,574,1183,622446.0,10560.0,472,419,292,0.3989856297548605,0.35418427726120033,0.4067276518766287,6813.81494140625,6807.75,6820.1298828125,0.0031091332500113042,7.768090054990468,22,12
2026-04-13,2026-04-13 08:35:00,2026-04-13 08:40:00,SPXW,SPXW260413P06770000,6770.0,put,2026-04-13,True,423,1154,1049327.0,92070.0,404,472,278,0.35008665511265163,0.4090121317157712,0.3456472577185186,6795.0400390625,6790.68994140625,6798.5,-0.00368504658082261,7.761044545091779,23,13
2026-04-13,2026-04-13 11:10:00,2026-04-13 11:15:00,SPXW,SPXW260413P06800000,6800.0,put,2026-04-13,True,349,1413,477757.0,163500.0,812,433,168,0.5746638358103326,0.3064401981599434,0.5691533562040954,6822.4599609375,6820.81982421875,6824.240234375,-0.003292061963880502,7.760742735036522,24,14
2026-04-13,2026-04-13 08:30:00,2026-04-13 08:35:00,SPXW,SPXW260413C06820000,6820.0,call,2026-04-13,True,536,1221,812987.0,26208.0,358,562,301,0.2932022932022932,0.46027846027846026,0.2941682954339983,6798.580078125,6794.68017578125,6803.77001953125,0.003150646403933726,7.759058509549985,25,15
2026-04-13,2026-04-13 08:30:00,2026-04-13 08:35:00,SPXW,SPXW260413P06775000,6775.0,put,2026-04-13,True,482,981,963002.0,34410.0,288,361,332,0.29357798165137616,0.36799184505606525,0.29499834891308635,6798.259765625,6794.68017578125,6803.77001953125,-0.0034214293697059995,7.752197178066025,26,16
2026-04-13,2026-04-13 11:40:00,2026-04-13 11:45:00,SPXW,SPXW260413C06860000,6860.0,call,2026-04-13,True,977,3548,930006.0,160500.0,918,2174,456,0.25873731679819617,0.612739571589628,0.25000268815470006,6837.66015625,6831.27978515625,6841.240234375,0.003267176671478787,7.7383359041358935,27,17
2026-04-13,2026-04-13 09:40:00,2026-04-13 09:45:00,SPXW,SPXW260413P06800000,6800.0,put,2026-04-13,True,437,1432,764472.0,31920.0,378,754,300,0.2639664804469274,0.526536312849162,0.2777250180516749,6821.39990234375,6818.6298828125,6824.25,-0.0031371716436676368,7.719935676363451,28,18
2026-04-13,2026-04-13 08:55:00,2026-04-13 09:00:00,SPXW,SPXW260413P06790000,6790.0,put,2026-04-13,True,371,1047,795250.0,17160.0,308,379,360,0.2941738299904489,0.36198662846227314,0.29442942470921096,6812.2099609375,6807.75,6820.1298828125,-0.00326031655877551,7.71683868096625,29,19
2026-04-13,2026-04-13 10:00:00,2026-04-13 10:05:00,SPXW,SPXW260413P06800000,6800.0,put,2026-04-13,True,524,1486,650804.0,13590.0,660,556,270,0.44414535666218036,0.37415881561238223,0.4448559013159108,6823.7099609375,6821.509765625,6829.2998046875,-0.003474643716281652,7.715913667303594,30,20
2026-04-13,2026-04-13 10:15:00,2026-04-13 10:20:00,SPXW,SPXW260413P06800000,6800.0,put,2026-04-13,True,429,992,470373.0,12636.0,495,321,176,0.49899193548387094,0.3235887096774194,0.5047313515018932,6822.14013671875,6820.72998046875,6825.7900390625,-0.0032453359613041836,7.703573871143436,31,21
2026-04-13,2026-04-13 09:00:00,2026-04-13 09:05:00,SPXW,SPXW260413P06795000,6795.0,put,2026-04-13,True,348,902,640129.0,35640.0,380,274,248,0.4212860310421286,0.30376940133037694,0.42130414338359923,6818.490234375,6812.759765625,6823.14990234375,-0.0034450785390254613,7.6940487627682534,32,22
2026-04-13,2026-04-13 09:10:00,2026-04-13 09:15:00,SPXW,SPXW260413P06790000,6790.0,put,2026-04-13,True,271,787,515376.0,88400.0,450,174,163,0.5717916137229987,0.22109275730622618,0.576086197261805,6814.93017578125,6812.56005859375,6817.89990234375,-0.003658170390335959,7.690760113320475,33,23
2026-04-13,2026-04-13 08:30:00,2026-04-13 08:35:00,SPXW,SPXW260413C06825000,6825.0,call,2026-04-13,True,658,1953,1048900.0,85200.0,643,861,449,0.329237071172555,0.44086021505376344,0.3328906473448375,6798.60986328125,6794.68017578125,6803.77001953125,0.0038816960010135343,7.6891163464996515,34,24
