bucket_min,horizon_min,n,toward_mean_bps,toward_median_bps,toward_hit_10bps,toward_p_pos,burst_mean_bps,burst_p_pos
1,1,3923,-0.03777328442622808,0.0,0.004078511343359674,0.49579403517716036,0.02757188129465388,0.4937547795054805
1,5,3922,0.04528381860919835,-0.028070718371964176,0.06272310045894952,0.4982151963284039,-0.014095782145658731,0.5010198878123406
1,15,3920,0.06426679105628613,0.14052540791453794,0.18724489795918367,0.5038265306122449,0.185404035396262,0.5063775510204082
1,30,3907,-0.039170447067238455,0.027535988920135424,0.26388533401586894,0.5001279754287177,0.2816604459922319,0.5070386485794728
1,60,3889,-0.21497032610696723,-0.7735343388048932,0.3170480843404474,0.4870146567240936,-0.32101090908899516,0.4934430444844433
