date,symbol,option_chain_id,bucket_start,bucket_end,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,buy_premium_pct,bucket_spot,moneyness_pct,composite_score,base_spot,ret_fwd_1m,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,direction_toward_strike,direction_by_burst,toward_ret_1m,signed_ret_1m,toward_ret_5m,signed_ret_5m,toward_ret_15m,signed_ret_15m,toward_ret_30m,signed_ret_30m,toward_ret_60m,signed_ret_60m,distance_to_strike_bps,touched_strike,minutes_to_touch,peak_toward_bps,peak_against_bps,minutes_to_peak_toward,minutes_to_peak_against,end_of_window_ret_bps,window_minutes
2026-04-13,SPY,SPY260413P00675000,2026-04-13 08:45:00,2026-04-13 08:50:00+00:00,675.0,put,2026-04-13,True,2197,24602,2157822.0,0.2676147522826257,677.2899780273438,-0.003381089491407325,8.087303722743961,679.1500244140625,-0.0006773495697416365,-0.0006773495697416365,0.00037835235707461834,-0.00020616159599740058,0.0005962869036011398,-1,1,0.0006773495697416365,-0.0006773495697416365,0.0006773495697416365,-0.0006773495697416365,-0.00037835235707461834,0.00037835235707461834,0.00020616159599740058,-0.00020616159599740058,-0.0005962869036011398,0.0005962869036011398,61.10615129025341,False,,16.785903930664062,21.939044952392578,3.0,68.0,-4.12233304977417,120.0
2026-04-13,SPXW,SPXW260413P06800000,2026-04-13 09:55:00,2026-04-13 10:00:00+00:00,6800.0,put,2026-04-13,True,646,6549,2428149.0,0.44171547956900503,6828.259765625,-0.004138648293268811,8.085396503546807,6826.3701171875,-0.00029004880343563855,-0.000666575797367841,-0.00016408679948654026,-0.0011983199510723352,-0.0010825865902006626,-1,1,0.00029004880343563855,-0.00029004880343563855,0.000666575797367841,-0.000666575797367841,0.00016408679948654026,-0.00016408679948654026,0.0011983199510723352,-0.0011983199510723352,0.0010825865902006626,-0.0010825865902006626,38.62977942128433,False,,17.989463806152344,37.237831115722656,63.0,111.0,-31.18793487548828,120.0
2026-04-13,SPY,SPY260413P00675000,2026-04-13 08:30:00,2026-04-13 08:35:00+00:00,675.0,put,2026-04-13,True,2192,16241,1556111.0,0.4382650080874693,677.4099731445312,-0.0035576286740275987,8.063017257679057,677.1799926757812,-0.0005456552607938647,-8.859913214109838e-05,0.0029091699980199337,0.0032886231783777475,0.0036179630551487207,-1,1,0.0005456552607938647,-0.0005456552607938647,8.859913214109838e-05,-8.859913214109838e-05,-0.0029091699980199337,0.0029091699980199337,-0.0032886231783777475,0.0032886231783777475,-0.0036179630551487207,0.0036179630551487207,32.192219193708254,False,,8.859912872314453,51.09457015991211,2.0,83.0,-34.40764617919922,120.0
2026-04-13,SPXW,SPXW260413C06825000,2026-04-13 08:45:00,2026-04-13 08:50:00+00:00,6825.0,call,2026-04-13,True,1083,2662,1395082.0,0.39802964987004347,6802.56005859375,0.0032987494726932063,8.053004854646385,6812.58984375,-0.00028475828003138304,-0.0002788810816127807,0.000738379021640867,0.00016148010035976768,0.0010583288967609406,1,-1,-0.00028475828003138304,0.00028475828003138304,-0.0002788810816127807,0.0002788810816127807,0.000738379021640867,-0.000738379021640867,0.00016148010035976768,-0.00016148010035976768,0.0010583288967609406,-0.0010583288967609406,18.2165028786891,True,64.0,26.157913208007812,13.313328742980957,68.0,3.0,8.043901443481445,120.0
2026-04-13,SPY,SPY260413P00677000,2026-04-13 09:20:00,2026-04-13 09:25:00+00:00,677.0,put,2026-04-13,True,1111,15119,1072089.0,0.4210079573617489,679.123779296875,-0.003127234477157959,8.0130688593311,679.3499755859375,1.4644484508608002e-05,0.00027968271751888096,0.00036790900048799813,0.0008978956029750407,0.0003091513644903898,-1,1,-1.4644484508608002e-05,1.4644484508608002e-05,-0.00027968271751888096,0.00027968271751888096,-0.00036790900048799813,0.00036790900048799813,-0.0008978956029750407,0.0008978956029750407,-0.0003091513644903898,0.0003091513644903898,34.59153117523339,False,,4.930609226226807,23.846254348754883,97.0,120.0,-22.411453247070312,120.0
2026-04-13,SPY,SPY260413P00675000,2026-04-13 08:40:00,2026-04-13 08:45:00+00:00,675.0,put,2026-04-13,True,1094,9684,903541.0,0.4346355063024257,677.1300048828125,-0.0031456365357508107,7.946892890569643,676.7999877929688,8.864887786330655e-05,0.003472276497632265,0.004284906201064587,0.002955082803964615,0.004683780949562788,-1,1,-8.864887786330655e-05,8.864887786330655e-05,-0.003472276497632265,0.003472276497632265,-0.004284906201064587,0.004284906201064587,-0.002955082803964615,0.002955082803964615,-0.004683780949562788,0.004683780949562788,26.59556479660223,False,,1.1083364486694336,56.73798751831055,1.0,73.0,-39.30310821533203,120.0
2026-04-13,SPXW,SPXW260413C06850000,2026-04-13 09:30:00,2026-04-13 09:35:00+00:00,6850.0,call,2026-04-13,True,563,3873,895383.0,0.7850551104946152,6820.52001953125,0.004322248213381251,7.940389976002991,6820.35009765625,-0.00029324006754904985,-9.528870577923954e-05,-8.068397437455133e-05,0.00021549136727117002,-0.00021556296269409359,1,1,-0.00029324006754904985,-0.00029324006754904985,-9.528870577923954e-05,-9.528870577923954e-05,-8.068397437455133e-05,-8.068397437455133e-05,0.00021549136727117002,0.00021549136727117002,-0.00021556296269409359,-0.00021556296269409359,43.4726984967222,False,,37.25566482543945,9.178787231445312,120.0,88.0,28.825014114379883,120.0
2026-04-13,SPY,SPY260413P00677000,2026-04-13 09:00:00,2026-04-13 09:05:00+00:00,677.0,put,2026-04-13,True,1304,11134,806886.0,0.5629085149575033,679.3599853515625,-0.0034738362612587925,7.927570355053295,679.406982421875,0.0001663761358940974,-0.00024579110322520137,-0.0005842928658239543,0.00032826047390699387,0.0005417106440290809,-1,-1,-0.0001663761358940974,-0.0001663761358940974,0.00024579110322520137,0.00024579110322520137,0.0005842928658239543,0.0005842928658239543,-0.00032826047390699387,-0.00032826047390699387,-0.0005417106440290809,-0.0005417106440290809,35.42769627263551,False,,14.232705116271973,18.148653030395508,18.0,53.0,3.8557581901550293,120.0
2026-04-13,QQQ,QQQ260413P00609000,2026-04-13 09:20:00,2026-04-13 09:25:00+00:00,609.0,put,2026-04-13,True,1169,7712,652827.0,0.5541299609237976,610.9349975585938,-0.003167272404308721,7.9187470128045465,611.2100219726562,0.0,0.00012282724492251873,0.00017994690279010683,0.0013497016625478864,0.0009652423905208707,-1,-1,-0.0,-0.0,-0.00012282724492251873,-0.00012282724492251873,-0.00017994690279010683,-0.00017994690279010683,-0.0013497016625478864,-0.0013497016625478864,-0.0009652423905208707,-0.0009652423905208707,36.15814357106729,False,,4.417786121368408,30.431198120117188,12.0,120.0,-29.122039794921875,120.0
2026-04-13,SPXW,SPXW260413C06835000,2026-04-13 08:50:00,2026-04-13 08:55:00+00:00,6835.0,call,2026-04-13,True,787,2237,1301594.0,0.3442025700794564,6810.64990234375,0.003575297219120072,7.8860892759589465,6810.68994140625,8.079841791186482e-05,0.0014917954104021192,0.0008295638835988939,0.0009705130360089242,0.0019733598455786705,1,-1,8.079841791186482e-05,-8.079841791186482e-05,0.0014917954104021192,-0.0014917954104021192,0.0008295638835988939,-0.0008295638835988939,0.0009705130360089242,-0.0009705130360089242,0.0019733598455786705,-0.0019733598455786705,35.69397344893744,False,,28.954797744750977,2.86271595954895,63.0,28.0,10.072199821472168,120.0
