date,bucket_start,bucket_end,symbol,option_chain_id,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,max_print_premium,buy_volume,sell_volume,mid_volume,buy_vol_pct,sell_vol_pct,buy_premium_pct,bucket_spot,spot_min,spot_max,moneyness_pct,composite_score,rank_in_day,rank_in_day_symbol
2026-04-14,2026-04-14 11:54:00,2026-04-14 11:55:00,SPXW,SPXW260414C06980000,6980.0,call,2026-04-14,True,93,3682,553193.0,123728.0,3544,112,26,0.9625203693644758,0.030418250950570342,0.9705491573465319,6956.2001953125,6955.7099609375,6956.4501953125,0.0034213800665969505,8.187012598426877,1,1
2026-04-14,2026-04-14 11:00:00,2026-04-14 11:01:00,SPXW,SPXW260414C06975000,6975.0,call,2026-04-14,True,230,2684,564033.0,127800.0,2011,631,42,0.7492548435171386,0.235096870342772,0.7594023753929291,6953.02001953125,6952.56982421875,6954.0498046875,0.0031612134593324267,8.062343621660458,2,2
2026-04-14,2026-04-14 10:29:00,2026-04-14 10:30:00,SPXW,SPXW260414C06975000,6975.0,call,2026-04-14,True,75,3443,460182.0,101250.0,3042,45,356,0.8835318036595992,0.013069997095556202,0.8913451634353364,6946.669921875,6945.97021484375,6947.47998046875,0.004078224306554259,7.83080844246713,3,3
2026-04-14,2026-04-14 09:15:00,2026-04-14 09:16:00,SPXW,SPXW260414C06955000,6955.0,call,2026-04-14,True,220,1013,310568.0,65000.0,706,257,50,0.6969397828232972,0.25370187561697927,0.7102534710594781,6932.75,6932.1298828125,6933.68017578125,0.0032094046374093973,7.7395901835123935,4,4
2026-04-14,2026-04-14 09:20:00,2026-04-14 09:21:00,SPXW,SPXW260414P06910000,6910.0,put,2026-04-14,True,70,476,207968.0,20250.0,385,28,63,0.8088235294117647,0.058823529411764705,0.811999923065087,6931.31005859375,6930.97021484375,6932.56982421875,-0.0030744633285202457,7.7076595280664835,5,5
2026-04-14,2026-04-14 08:40:00,2026-04-14 08:41:00,SPXW,SPXW260414P06890000,6890.0,put,2026-04-14,True,81,669,322458.0,44344.0,570,52,47,0.852017937219731,0.07772795216741404,0.8519807230709115,6916.60986328125,6915.169921875,6918.259765625,-0.0038472407447058526,7.706283002488697,6,6
2026-04-14,2026-04-14 09:11:00,2026-04-14 09:12:00,SPXW,SPXW260414C06950000,6950.0,call,2026-04-14,True,367,1000,298365.0,9300.0,636,283,81,0.636,0.283,0.6445595160290248,6928.64990234375,6926.919921875,6929.080078125,0.0030814224931509262,7.694882100109325,7,7
2026-04-14,2026-04-14 10:59:00,2026-04-14 11:00:00,SPXW,SPXW260414C06975000,6975.0,call,2026-04-14,True,186,1309,275128.0,20425.0,868,248,193,0.6631016042780749,0.1894576012223071,0.6723743130470181,6953.580078125,6952.85986328125,6953.9599609375,0.003080416366007506,7.687785772900853,8,8
2026-04-14,2026-04-14 08:47:00,2026-04-14 08:48:00,SPXW,SPXW260414P06900000,6900.0,put,2026-04-14,True,175,443,246887.0,9350.0,294,78,71,0.6636568848758465,0.17607223476297967,0.6625743761315905,6920.990234375,6919.759765625,6922.2900390625,-0.0030328368722074236,7.645223296015576,9,9
2026-04-14,2026-04-14 09:19:00,2026-04-14 09:20:00,SPXW,SPXW260414P06910000,6910.0,put,2026-04-14,True,60,265,118401.0,20250.0,238,22,5,0.8981132075471698,0.0830188679245283,0.9012086046570552,6930.9599609375,6930.56982421875,6931.81982421875,-0.003024106481011167,7.567335698734086,10,10
2026-04-14,2026-04-14 13:21:00,2026-04-14 13:22:00,SPXW,SPXW260414P06925000,6925.0,put,2026-04-14,True,500,1905,413169.0,10500.0,902,770,233,0.473490813648294,0.4041994750656168,0.48598757409195753,6949.43017578125,6947.8701171875,6951.759765625,-0.003515421432161318,7.547489924601278,11,11
2026-04-14,2026-04-14 09:40:00,2026-04-14 09:41:00,SPXW,SPXW260414P06910000,6910.0,put,2026-04-14,True,152,621,253999.0,18900.0,343,229,49,0.5523349436392915,0.3687600644122383,0.5582738514718562,6931.5400390625,6930.6298828125,6932.56005859375,-0.0031075401629524916,7.530845519206047,12,12
