date_str,option_chain_id,underlying_symbol,mode,reload,flow_quad,tod,entry_price,act20_trail10,act30_trail10,act30_trail15,act30_trail25,act50_trail15,act50_trail25,act100_trail50,act30_pct25,act50_pct25,act100_pct33,act30_trail10_grace5,act30_trail15_grace5,act50_trail25_grace5,tier_25_holdEod,tier_50_holdEod,tier_25_then_t50_25,tier_25_then_t100_50,hard_30m,hold_to_eod,peak_ceiling,alert_seq,option_type,minutes_since_prev_fire,trigger_window_size,trigger_vol_to_oi_window,trigger_vol_to_oi_cum,trigger_iv,trigger_delta,trigger_ask_pct,open_interest,spot_at_first,strike,lottery,big_lottery,day_of_week,log_entry,abs_delta,moneyness_pct,abs_moneyness,burst_ratio_vs_prev,entry_drop_pct_vs_prev
2026-04-13,SLV260413P00067000,SLV,A_intraday_0DTE,True,put_ask,MID,0.24,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-95.83333333333331,-37.5,-95.83333333333331,4.1666666666666705,13,put,16.19873625,166.0,0.176595744680851,6.0882978723404255,0.5095038377121152,-0.4315809246301283,0.6666666666666666,940.0,67.22,67.0,0,0,0,-1.4271163556401458,0.4315809246301283,-0.3272835465635171,0.3272835465635171,,
2026-04-13,SLV260413P00068000,SLV,A_intraday_0DTE,True,put_mixed,LUNCH,0.15,6.666666666666673,20.0,13.333333333333346,6.666666666666673,33.33333333333335,26.66666666666667,-93.33333333333331,-6.666666666666654,13.333333333333346,-93.33333333333331,33.33333333333335,33.33333333333335,0.0,-33.33333333333333,-19.999999999999993,26.66666666666667,-33.33333333333333,-20.0,-93.33333333333331,73.33333333333336,5,put,5.354272633333333,697.0,0.5182156133828997,1.233457249070632,0.5549183030130093,-0.3905694376643842,0.5333333333333333,1345.0,67.22,68.0,0,0,0,-1.8971199848858813,0.3905694376643842,1.1603689378161253,1.1603689378161253,,
2026-04-13,SLV260413P00068000,SLV,A_intraday_0DTE,True,put_mixed,LUNCH,0.12,33.33333333333334,33.33333333333334,33.33333333333334,75.0,33.33333333333334,75.0,50.0,50.0,50.0,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,-33.333333333333336,-16.666666666666668,50.0,37.5,0.0,-91.66666666666669,116.66666666666669,8,put,6.928912283333333,615.0,0.4572490706319702,2.7353159851301116,0.5443545788781463,-0.3368043166463846,0.5238095238095238,1345.0,67.22,68.0,0,0,0,-2.120263536200091,0.3368043166463846,1.1603689378161253,1.1603689378161253,0.8823529411764706,-20.0
2026-04-13,SLV260413P00068000,SLV,A_intraday_0DTE,True,put_mixed,LUNCH,0.12,33.33333333333334,33.33333333333334,33.33333333333334,75.0,33.33333333333334,75.0,50.0,50.0,50.0,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,-33.333333333333336,-16.666666666666668,50.0,37.5,0.0,-91.66666666666669,116.66666666666669,10,put,7.71516445,266.0,0.1977695167286245,3.394795539033457,0.5081915223526269,-0.3460572198471725,0.5555555555555556,1345.0,67.22,68.0,0,0,0,-2.120263536200091,0.3460572198471725,1.1603689378161253,1.1603689378161253,0.432520325203252,0.0
2026-04-13,SLV260413P00068000,SLV,A_intraday_0DTE,True,put_mixed,LUNCH,0.12,33.33333333333334,33.33333333333334,33.33333333333334,75.0,33.33333333333334,75.0,50.0,50.0,50.0,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,-33.333333333333336,-16.666666666666668,50.0,37.5,0.0,-91.66666666666669,116.66666666666669,12,put,7.4510923,71.0,0.0527881040892193,3.6379182156133822,0.4970642840058418,-0.2796374311526863,0.8636363636363636,1345.0,67.22,68.0,0,0,0,-2.120263536200091,0.2796374311526863,1.1603689378161253,1.1603689378161253,0.2669172932330827,0.0
2026-04-13,SLV260413P00068000,SLV,A_intraday_0DTE,True,put_mixed,LUNCH,0.15,6.666666666666673,20.0,13.333333333333346,6.666666666666673,33.33333333333335,26.66666666666667,-93.33333333333331,-6.666666666666654,13.333333333333346,-93.33333333333331,33.33333333333335,33.33333333333335,0.0,-33.33333333333333,-19.999999999999993,26.66666666666667,-33.33333333333333,-20.0,-93.33333333333331,73.33333333333336,14,put,9.394221966666668,101.0,0.0750929368029739,4.092936802973978,0.4542176495099339,-0.3997503382793033,0.5555555555555556,1345.0,67.22,68.0,0,0,0,-1.8971199848858813,0.3997503382793033,1.1603689378161253,1.1603689378161253,1.4225352112676057,25.0
2026-04-13,SLV260413P00068000,SLV,A_intraday_0DTE,True,put_mixed,LUNCH,0.12,33.33333333333334,33.33333333333334,33.33333333333334,75.0,33.33333333333334,75.0,50.0,50.0,50.0,33.33333333333334,33.33333333333334,33.33333333333334,33.33333333333334,-33.333333333333336,-16.666666666666668,50.0,37.5,0.0,-91.66666666666669,116.66666666666669,17,put,26.59384355,308.0,0.228996282527881,5.944237918215613,0.5001288275618943,-0.3538335016960544,0.5263157894736842,1345.0,67.22,68.0,0,0,0,-2.120263536200091,0.3538335016960544,1.1603689378161253,1.1603689378161253,3.0495049504950495,-20.0
2026-04-13,SLV260413P00068500,SLV,A_intraday_0DTE,True,put_ask,PM,0.24,16.666666666666682,20.83333333333333,20.83333333333333,12.50000000000001,-16.66666666666666,-16.66666666666666,-16.66666666666666,0.0,-16.66666666666666,-16.66666666666666,12.50000000000001,12.50000000000001,-16.66666666666666,6.2500000000000036,-16.66666666666666,6.2500000000000036,6.2500000000000036,-25.0,-16.66666666666666,37.500000000000014,7,put,70.45353431666668,152.0,0.1192156862745098,1.843921568627451,0.5203769848597748,-0.6364377296808609,0.6,1275.0,67.18,68.5,0,0,0,-1.4271163556401458,0.6364377296808609,1.9648704971717779,1.9648704971717779,,
2026-04-13,SLV260413P00069000,SLV,A_intraday_0DTE,True,put_ask,PM,0.56,8.928571428571416,8.928571428571416,8.928571428571416,0.0,16.071428571428566,16.071428571428566,16.071428571428566,16.071428571428566,16.071428571428566,16.071428571428566,7.142857142857128,7.142857142857128,16.071428571428566,22.32142857142856,16.071428571428566,22.32142857142856,22.32142857142856,19.64285714285714,16.071428571428566,33.928571428571416,2,put,267.8726931666667,229.0,0.1170756646216768,0.6901840490797546,0.8945349919060737,-0.9044604857319094,0.6666666666666666,1956.0,67.22,69.0,0,0,0,-0.579818495252942,0.9044604857319094,2.6480214221957787,2.6480214221957787,,
2026-04-13,SPY260413P00686000,SPY,A_intraday_0DTE,True,put_ask,PM,0.5,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,10.000000000000009,2,put,5.024691750000001,5037.0,15.69158878504673,62.21495327102804,0.3894373373922712,-0.7167846645142529,0.6898395721925134,321.0,677.77,686.0,0,0,0,-0.6931471805599453,0.7167846645142529,1.214276229399358,1.214276229399358,,
2026-04-13,SPY260413P00687000,SPY,A_intraday_0DTE,True,put_mixed,PM,1.1,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,-20.909090909090917,15.454545454545446,5,put,8.777995650000001,690.0,4.758620689655173,108.04137931034482,0.6023075443010708,-0.8175839872105841,0.5222222222222223,145.0,677.63,687.0,0,0,0,0.09531017980432493,0.8175839872105841,1.38276050351962,1.38276050351962,,
2026-04-13,TSLA260413C00350000,TSLA,A_intraday_0DTE,True,call_mixed,AM_open,2.81,20.28469750889679,20.28469750889679,13.879003558718866,4.62633451957295,49.46619217081851,42.34875444839857,-11.032028469750893,-2.8469750889679744,24.55516014234875,-11.032028469750893,-11.032028469750893,-11.032028469750893,42.34875444839857,7.1174377224199254,19.572953736654796,33.807829181494654,7.1174377224199254,-16.014234875444846,-11.032028469750893,69.75088967971529,7,call,7.816079233333334,2260.0,0.3702490170380079,6.0478374836173,0.609660794766396,0.5755879712796911,0.5214408233276158,6104.0,350.025,350.0,0,0,0,1.0331844833456545,0.5755879712796911,-0.007142346975208547,0.007142346975208547,,
2026-04-13,TSLA260413C00350000,TSLA,A_intraday_0DTE,True,call_mixed,MID,1.84,14.673913043478247,20.108695652173907,14.130434782608695,4.891304347826079,49.999999999999986,40.76086956521738,58.69565217391304,-3.80434782608696,23.913043478260853,41.30434782608695,9.78260869565217,9.78260869565217,37.499999999999986,31.249999999999993,43.20652173913042,33.69565217391303,42.66304347826087,11.413043478260857,35.8695652173913,159.2391304347826,14,call,13.185981483333334,2977.0,0.4877129750982962,10.588794233289644,0.5529310845538522,0.5343028944284888,0.5206073752711496,6104.0,350.025,350.0,0,0,0,0.6097655716208943,0.5343028944284888,-0.007142346975208547,0.007142346975208547,1.3172566371681416,-34.519572953736656
2026-04-13,TSLA260413C00350000,TSLA,A_intraday_0DTE,True,call_mixed,PM,1.15,17.391304347826104,27.826086956521745,42.608695652173914,31.30434782608697,42.608695652173914,31.30434782608697,49.56521739130436,18.26086956521741,18.26086956521741,33.91304347826088,40.00000000000002,40.00000000000002,30.43478260869566,71.30434782608697,84.78260869565219,28.2608695652174,37.39130434782609,-11.304347826086948,117.3913043478261,134.7826086956522,46,call,29.2065252,3073.0,0.5034403669724771,19.317496723460025,0.4951585505673858,0.6428036386559474,0.532608695652174,6104.0,350.025,350.0,0,0,0,0.13976194237515863,0.6428036386559474,-0.007142346975208547,0.007142346975208547,1.032247228753779,-37.50000000000001
2026-04-13,TSLA260413C00352500,TSLA,A_intraday_0DTE,True,call_mixed,PM,1.19,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-89.91596638655462,-41.1764705882353,-89.91596638655462,5.882352941176476,35,call,10.8074178,2384.0,1.0506831203173204,62.359189070074926,0.456295364072931,0.5798757873802651,0.5264797507788161,2269.0,349.95,352.5,0,0,0,0.17395330712343798,0.5798757873802651,0.7286755250750065,0.7286755250750065,,
2026-04-13,TSLA260413C00355000,TSLA,A_intraday_0DTE,True,call_mixed,AM_open,0.66,15.151515151515149,34.848484848484844,81.8181818181818,221.2121212121212,81.8181818181818,221.2121212121212,196.96969696969697,159.0909090909091,159.0909090909091,131.8181818181818,192.4242424242424,192.4242424242424,184.8484848484848,-36.36363636363637,-23.48484848484849,123.48484848484848,111.36363636363636,27.27272727272726,-98.48484848484848,369.6969696969697,2,call,16.317128416666666,1966.0,0.3710133987544819,2.525570862426873,0.6561903713102168,0.190786145288385,0.5259433962264151,5299.0,350.025,355.0,0,0,0,-0.4155154439616658,0.190786145288385,1.4213270480680107,1.4213270480680107,,
2026-04-13,TSLA260413C00357500,TSLA,A_intraday_0DTE,True,call_mixed,AM_open,0.38,15.789473684210526,47.36842105263159,68.42105263157895,57.89473684210525,68.42105263157895,57.89473684210525,184.21052631578948,149.99999999999997,149.99999999999997,121.05263157894736,165.78947368421052,165.78947368421052,171.05263157894737,-35.526315789473685,-22.368421052631582,42.105263157894726,105.26315789473684,231.57894736842107,-97.36842105263158,373.6842105263157,2,call,5.133047899999999,1203.0,0.4768133174791914,0.6048355132778438,0.7434343121803322,0.1385052893374812,0.527972027972028,2523.0,349.95,357.5,0,0,0,-0.9675840262617056,0.1385052893374812,2.1574510644377876,2.1574510644377876,,
2026-04-13,TSLA260413C00357500,TSLA,A_intraday_0DTE,True,call_mixed,AM_open,0.38,15.789473684210526,47.36842105263159,68.42105263157895,57.89473684210525,68.42105263157895,57.89473684210525,184.21052631578948,149.99999999999997,149.99999999999997,121.05263157894736,165.78947368421052,165.78947368421052,171.05263157894737,-35.526315789473685,-22.368421052631582,42.105263157894726,105.26315789473684,231.57894736842107,-97.36842105263158,373.6842105263157,10,call,24.986799016666662,1118.0,0.4431232659532302,16.817677368212447,0.568121083092693,0.1301277270101714,0.6265822784810127,2523.0,349.95,357.5,0,0,0,-0.9675840262617056,0.1301277270101714,2.1574510644377876,2.1574510644377876,0.9293433083956775,0.0
2026-04-13,TSLA260413P00347500,TSLA,A_intraday_0DTE,True,put_mixed,AM_open,0.61,24.590163934426236,24.590163934426236,42.622950819672134,34.42622950819671,42.622950819672134,34.42622950819671,-98.36065573770492,21.311475409836067,21.311475409836067,-98.36065573770492,6.557377049180333,6.557377049180333,-1.6393442622950831,-33.60655737704917,-23.77049180327868,32.786885245901644,-33.60655737704917,54.0983606557377,-98.36065573770492,88.52459016393442,2,put,23.830004866666663,3477.0,1.6157063197026025,8.70446096654275,0.7149372811226482,-0.1982613874891612,0.5260586319218241,2152.0,349.95,347.5,0,0,0,-0.4942963218147801,0.1982613874891612,-0.7001000142877523,0.7001000142877523,,
2026-04-13,TSLA260413P00352500,TSLA,A_intraday_0DTE,True,put_mixed,AM_open,1.76,29.545454545454536,29.545454545454536,55.11363636363637,70.45454545454545,55.11363636363637,70.45454545454545,-89.20454545454545,48.86363636363637,48.86363636363637,-89.20454545454545,84.6590909090909,78.97727272727272,57.38636363636363,-32.10227272727272,-19.31818181818182,47.727272727272734,-32.10227272727272,43.749999999999986,-89.20454545454545,98.86363636363636,5,put,15.561224516666666,2596.0,2.100323624595469,9.83495145631068,0.6631060224578054,-0.4224934753960065,0.5249343832020997,1236.0,349.95,352.5,0,0,0,0.5653138090500605,0.4224934753960065,0.7286755250750065,0.7286755250750065,,
2026-04-13,TSLA260413P00357500,TSLA,A_intraday_0DTE,True,put_mixed,AM_open,4.56,9.210526315789492,40.35087719298247,49.12280701754387,34.8684210526316,49.12280701754387,34.8684210526316,10.087719298245611,21.71052631578948,21.71052631578948,10.087719298245611,48.02631578947369,48.02631578947369,34.8684210526316,17.543859649122815,30.921052631578952,29.93421052631581,17.543859649122815,46.92982456140353,10.087719298245611,72.58771929824563,3,put,14.337967099999998,128.0,0.2410546139359698,0.7250470809792844,0.6298462722154551,-0.7229714790811193,0.5223880597014925,531.0,349.7,357.5,0,0,0,1.5173226235262947,0.7229714790811193,2.230483271375472,2.230483271375472,,
2026-04-13,TSLA260413P00360000,TSLA,A_intraday_0DTE,True,put_mixed,AM_open,5.19,12.716763005780331,66.66666666666666,76.30057803468208,65.31791907514449,76.30057803468208,65.31791907514449,42.96724470134873,43.73795761078997,43.73795761078997,42.96724470134873,79.1907514450867,76.30057803468208,65.31791907514449,34.10404624277456,46.62813102119459,45.27938342967243,34.10404624277456,77.07129094412329,42.96724470134873,99.42196531791906,2,put,26.157741666666663,584.0,0.2158964879852125,1.0584103512014786,0.6475800211468552,-0.8058015924804235,0.5213675213675214,2705.0,350.02,360.0,0,0,0,1.6467336971777973,0.8058015924804235,2.8512656419633187,2.8512656419633187,,
2026-04-14,AMD260417C00255000,AMD,B_multi_day_DTE1_3,True,call_mixed,AM_open,2.35,22.553191489361694,22.553191489361694,18.29787234042552,7.234042553191486,46.808510638297875,70.2127659574468,121.27659574468086,-0.8510638297872347,121.27659574468086,121.27659574468086,14.893617021276595,14.893617021276595,70.2127659574468,73.19148936170212,86.17021276595744,47.6595744680851,73.19148936170212,-4.680851063829781,121.27659574468086,131.91489361702128,2,call,5.575509749999999,2251.0,0.3442948914040991,0.5278372591006424,0.5890748672823095,0.3722376194779708,0.527306967984934,6538.0,249.97,255.0,0,0,1,0.8544153281560676,0.3722376194779708,2.0122414689762724,2.0122414689762724,,
2026-04-14,AMD260417C00255000,AMD,B_multi_day_DTE1_3,True,call_mixed,AM_open,2.35,22.553191489361694,22.553191489361694,18.29787234042552,7.234042553191486,46.808510638297875,70.2127659574468,121.27659574468086,-0.8510638297872347,121.27659574468086,121.27659574468086,14.893617021276595,14.893617021276595,70.2127659574468,73.19148936170212,86.17021276595744,47.6595744680851,73.19148936170212,-4.680851063829781,121.27659574468086,131.91489361702128,4,call,5.875236666666667,329.0,0.0503211991434689,0.6985316610584277,0.5896142786222485,0.3043619501634221,0.5327868852459017,6538.0,249.97,255.0,0,0,1,0.8544153281560676,0.3043619501634221,2.0122414689762724,2.0122414689762724,0.1461572634384718,0.0
2026-04-14,AMD260417P00250000,AMD,B_multi_day_DTE1_3,True,put_ask,MID,4.49,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-34.07572383073497,-7.572383073496655,-34.07572383073497,0.4454342984409705,5,put,86.63826031666667,473.0,0.1561056105610561,0.9617161716171616,0.5611186783035159,-0.4520251909350583,0.75,3030.0,249.97,250.0,0,0,1,1.501852701754163,0.4520251909350583,0.012001440172815236,0.012001440172815236,,
2026-04-14,AMZN260415C00247500,AMZN,B_multi_day_DTE1_3,True,call_mixed,PM,3.2,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-18.43750000000001,-21.250000000000004,-18.43750000000001,0.0,32,call,30.315854566666665,220.0,0.3264094955489614,48.57121661721068,0.390422537574649,0.6727829683720926,0.5555555555555556,674.0,241.78,247.5,0,0,1,1.1631508098056809,0.6727829683720926,2.3657870791628843,2.3657870791628843,,
2026-04-14,AMZN260415C00250000,AMZN,B_multi_day_DTE1_3,True,call_mixed,PM,1.97,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-34.51776649746193,-30.456852791878163,-34.51776649746193,0.0,43,call,25.57438655,1367.0,0.2657981722729924,10.24674314602372,0.3829945973121044,0.483818593150837,0.5512820512820513,5143.0,241.77,250.0,0,0,1,0.6780335427498971,0.483818593150837,3.4040617115440153,3.4040617115440153,,
2026-04-14,AMZN260415P00240000,AMZN,B_multi_day_DTE1_3,True,put_mixed,AM_open,0.39,17.94871794871795,17.94871794871795,17.94871794871795,7.6923076923076845,-74.35897435897436,-74.35897435897436,-74.35897435897436,0.0,-74.35897435897436,-74.35897435897436,-2.5641025641025665,-2.5641025641025665,-74.35897435897436,-24.358974358974365,-74.35897435897436,-24.358974358974365,-24.358974358974365,5.128205128205118,-74.35897435897436,33.33333333333333,2,put,7.572926466666667,2282.0,4.046099290780142,6.324468085106383,0.4435501534086332,-0.1576149860461604,0.5230769230769231,564.0,241.78,240.0,0,0,1,-0.941608539858445,0.1576149860461604,-0.7362064686905478,0.7362064686905478,,
2026-04-14,AMZN260415P00242500,AMZN,B_multi_day_DTE1_3,True,put_mixed,AM_open,0.89,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-78.65168539325842,-6.741573033707871,-78.65168539325842,15.730337078651688,2,put,10.6751783,983.0,37.80769230769231,76.03846153846153,0.4362879692083878,-0.2551877917503726,0.5205479452054794,26.0,241.78,242.5,0,0,1,-0.11653381625595151,0.2551877917503726,0.29779138059393695,0.29779138059393695,,
