date,symbol,option_chain_id,bucket_start,bucket_end,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,buy_premium_pct,bucket_spot,moneyness_pct,composite_score,base_spot,ret_fwd_1m,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,direction_toward_strike,direction_by_burst,toward_ret_1m,signed_ret_1m,toward_ret_5m,signed_ret_5m,toward_ret_15m,signed_ret_15m,toward_ret_30m,signed_ret_30m,toward_ret_60m,signed_ret_60m,distance_to_strike_bps,touched_strike,minutes_to_touch,peak_toward_bps,peak_against_bps,minutes_to_peak_toward,minutes_to_peak_against,end_of_window_ret_bps,window_minutes
2026-04-22,QQQ,QQQ260422P00647000,2026-04-22 08:49:00,2026-04-22 08:50:00+00:00,647.0,put,2026-04-22,True,272,4999,554724.0,0.683648084452809,648.969970703125,-0.0030355344500619034,8.01706548826672,648.969970703125,-0.0003235295007470995,0.0010477089090272784,0.001386850606650114,0.0044455211609601974,0.005485706031322479,-1,-1,0.0003235295007470995,0.0003235295007470995,-0.0010477089090272784,-0.0010477089090272784,-0.001386850606650114,-0.001386850606650114,-0.0044455211609601974,-0.0044455211609601974,-0.005485706031322479,-0.005485706031322479,30.355344500619033,False,,6.779071807861328,65.48838806152344,1.0,94.0,-60.558326721191406,120.0
2026-04-22,SPXW,SPXW260422P07100000,2026-04-22 09:52:00,2026-04-22 09:53:00+00:00,7100.0,put,2026-04-22,True,342,597,369149.0,0.6333485936573037,7122.52001953125,-0.003161805016973767,7.752009961323657,7119.6298828125,0.000300596613669768,0.00021493721578735858,0.0007556407945230603,0.0010042520007118583,-3.511418617563322e-05,-1,-1,-0.000300596613669768,-0.000300596613669768,-0.00021493721578735858,-0.00021493721578735858,-0.0007556407945230603,-0.0007556407945230603,-0.0010042520007118583,-0.0010042520007118583,3.511418617563322e-05,3.511418617563322e-05,27.571493371991856,False,,9.845688819885254,12.894174575805664,97.0,31.0,5.5195112228393555,120.0
2026-04-22,SPY,SPY260422P00708000,2026-04-22 09:17:00,2026-04-22 09:18:00+00:00,708.0,put,2026-04-22,True,151,2850,189630.0,0.9103991984390656,710.25,-0.0031678986272439284,7.737938945527608,710.1799926757812,0.00015486968914046884,0.00026375974994152784,-0.0005068930913694203,2.818937718984671e-05,-0.0007532923482358456,-1,-1,-0.00015486968914046884,-0.00015486968914046884,-0.00026375974994152784,-0.00026375974994152784,0.0005068930913694203,0.0005068930913694203,-2.818937718984671e-05,-2.818937718984671e-05,0.0007532923482358456,0.0007532923482358456,30.696340339969037,False,,14.221884727478027,7.322362422943115,87.0,4.0,6.1956467628479,120.0
2026-04-22,SPXW,SPXW260422C07135000,2026-04-22 08:42:00,2026-04-22 08:43:00+00:00,7135.0,call,2026-04-22,True,56,552,255140.0,0.8120639648820256,7110.75,0.0034103294307914075,7.695745389013325,7112.52001953125,-0.00017856112390290946,7.167158764787018e-05,0.00030089711071923375,0.0012541154865175486,0.0013736368855461478,1,1,-0.00017856112390290946,-0.00017856112390290946,7.167158764787018e-05,7.167158764787018e-05,0.00030089711071923375,0.00030089711071923375,0.0012541154865175486,0.0012541154865175486,0.0013736368855461478,0.0013736368855461478,31.60621046692188,False,,25.22304344177246,8.618439674377441,39.0,8.0,9.631041526794434,120.0
2026-04-22,SPXW,SPXW260422C07150000,2026-04-22 09:15:00,2026-04-22 09:16:00+00:00,7150.0,call,2026-04-22,True,568,1234,427758.0,0.522148036974177,7126.41015625,0.0033102001193842665,7.660287156973948,7126.33984375,-2.6653431632439606e-05,0.00035786855733022094,0.000186642530024983,-0.0003241577942389995,-0.0008447561413049698,1,1,-2.6653431632439606e-05,-2.6653431632439606e-05,0.00035786855733022094,0.00035786855733022094,0.000186642530024983,0.000186642530024983,-0.0003241577942389995,-0.0003241577942389995,-0.0008447561413049698,-0.0008447561413049698,33.200993453533684,False,,5.781533718109131,14.98621654510498,6.0,89.0,-4.7147111892700195,120.0
2026-04-22,SPY,SPY260422P00708000,2026-04-22 09:16:00,2026-04-22 09:17:00+00:00,708.0,put,2026-04-22,True,237,3014,200533.0,0.7807692499488862,710.1900024414062,-0.0030836852587022086,7.657851688997892,710.2598876953125,-0.00011248702503507957,0.00050717982230708,-0.0005066642188467085,-0.00023915308702271432,-0.0007319819997064769,-1,-1,0.00011248702503507957,0.00011248702503507957,-0.00050717982230708,-0.00050717982230708,0.0005066642188467085,0.0005066642188467085,0.00023915308702271432,0.00023915308702271432,0.0007319819997064769,0.0007319819997064769,31.81775761891184,False,,15.345155715942383,6.19666862487793,88.0,5.0,6.475093364715576,120.0
2026-04-22,QQQ,QQQ260422C00654000,2026-04-22 09:20:00,2026-04-22 09:21:00+00:00,654.0,call,2026-04-22,True,297,3362,208206.0,0.7957071362016465,651.85498046875,0.003290639169018104,7.627010712064915,652.2100219726562,0.00020251156820449978,0.0003985659859608859,0.0001073386229109019,0.0003526172076817602,0.0008586153853684664,1,1,0.00020251156820449978,0.00020251156820449978,0.0003985659859608859,0.0003985659859608859,0.0001073386229109019,0.0001073386229109019,0.0003526172076817602,0.0003526172076817602,0.0008586153853684664,0.0008586153853684664,27.444810215118014,False,,15.485023498535156,9.046577453613281,63.0,43.0,9.659540176391602,120.0
2026-04-22,SPXW,SPXW260422P07100000,2026-04-22 09:32:00,2026-04-22 09:33:00+00:00,7100.0,put,2026-04-22,True,271,747,451238.0,0.4357367952167149,7122.97998046875,-0.0032261750744437346,7.622290900988381,7122.2099609375,0.0002639465674292296,0.0006781712872907519,0.0005082856514491141,-0.0003159131738357246,0.00037768352194689214,-1,1,-0.0002639465674292296,0.0002639465674292296,-0.0006781712872907519,0.0006781712872907519,-0.0005082856514491141,0.0005082856514491141,0.0003159131738357246,-0.0003159131738357246,-0.00037768352194689214,0.00037768352194689214,31.184086202615248,False,,13.464701652526855,11.555374145507812,117.0,7.0,8.452460289001465,120.0
2026-04-22,QQQ,QQQ260422P00650000,2026-04-22 09:52:00,2026-04-22 09:53:00+00:00,650.0,put,2026-04-22,True,222,2565,220429.0,0.7348034968175694,652.0899658203125,-0.003205026805899975,7.6165661556983775,651.8099975585938,0.0004907645634375513,0.00047559497761540115,0.0010987657587975264,0.0017643552273511887,0.0013962584780529141,-1,-1,-0.0004907645634375513,-0.0004907645634375513,-0.00047559497761540115,-0.00047559497761540115,-0.0010987657587975264,-0.0010987657587975264,-0.0017643552273511887,-0.0017643552273511887,-0.0013962584780529141,-0.0013962584780529141,27.76879098776085,False,,2.9149973392486572,21.63165855407715,11.0,31.0,-10.585944175720215,120.0
2026-04-22,QQQ,QQQ260422P00647000,2026-04-22 08:36:00,2026-04-22 08:37:00+00:00,647.0,put,2026-04-22,True,148,2578,294376.0,0.5735318096583961,649.010009765625,-0.0030970396995122908,7.613323774888341,649.260009765625,-0.00043901390745304525,-0.0002926446031779051,-0.0001386607182212174,0.0018022132571786642,0.005175099708139896,-1,-1,0.00043901390745304525,0.00043901390745304525,0.0002926446031779051,0.0002926446031779051,0.0001386607182212174,0.0001386607182212174,-0.0018022132571786642,-0.0018022132571786642,-0.005175099708139896,-0.005175099708139896,34.809009204815126,False,,11.243268013000488,60.99190902709961,14.0,107.0,-55.139957427978516,120.0
