bucket_min,symbol,distance_bucket,gamma_threshold_usd_per_pct,n,touch_pct,median_mfe_bps,median_mae_bps
1,SPY,1-1.5%,10000000,387,0.0,16.056364059448242,15.860820770263672
1,SPY,1-1.5%,50000000,19,0.0,6.897871017456055,19.84914779663086
1,SPY,1.5-2%,1000,916,0.0,12.869729042053223,25.48114013671875
1,SPY,1.5-2%,5000,916,0.0,12.869729042053223,25.48114013671875
1,SPY,1.5-2%,25000,916,0.0,12.869729042053223,25.48114013671875
1,SPY,1.5-2%,100000,916,0.0,12.869729042053223,25.48114013671875
1,SPY,1.5-2%,500000,916,0.0,12.869729042053223,25.48114013671875
1,SPY,1.5-2%,2500000,383,0.0,13.43552303314209,24.83888053894043
1,SPY,1.5-2%,10000000,48,0.0,12.437674522399902,27.96426296234131
1,SPY,2-3%,1000,404,0.0,11.867364883422852,21.269855499267578
1,SPY,2-3%,5000,404,0.0,11.867364883422852,21.269855499267578
1,SPY,2-3%,25000,404,0.0,11.867364883422852,21.269855499267578
1,SPY,2-3%,100000,404,0.0,11.867364883422852,21.269855499267578
1,SPY,2-3%,500000,404,0.0,11.867364883422852,21.269855499267578
1,SPY,2-3%,2500000,85,0.0,10.433836936950684,19.52413558959961
1,SPY,2-3%,10000000,12,0.0,12.238964557647705,37.12673568725586
1,SPY,3%+,1000,172,0.0,11.367218017578125,20.05636215209961
1,SPY,3%+,5000,172,0.0,11.367218017578125,20.05636215209961
1,SPY,3%+,25000,171,0.0,11.530199527740479,19.842039108276367
1,SPY,3%+,100000,171,0.0,11.530199527740479,19.842039108276367
1,SPY,3%+,500000,106,0.0,11.693181037902832,16.93882942199707
