rank_in_day,bucket_start,symbol,option_chain_id,strike,option_type,bucket_spot,moneyness_pct,n_prints,total_volume,total_premium,buy_premium_pct,composite_score
23,2026-04-17 08:45:00,SPY,SPY260417C00709000,709.0,call,706.739990234375,0.0031977952243448355,1541,11922,804063.0,0.4868996583601036,7.9328517091342565
24,2026-04-17 08:30:00,SPXW,SPXW260417C07115000,7115.0,call,7091.2900390625,0.003343532813760719,670,1911,1103542.0,0.38360388639489934,7.923333302554466
25,2026-04-17 08:30:00,SPY,SPY260417C00709000,709.0,call,706.6900024414062,0.003268756527775103,2342,12451,830471.0,0.48084279884547443,7.919540834975869
26,2026-04-17 10:15:00,SPXW,SPXW260417P07100000,7100.0,put,7127.85009765625,-0.0039072226933346355,581,2020,1032646.0,0.5767717107314607,7.918556790415089
27,2026-04-17 08:50:00,SPY,SPY260417P00705000,705.0,put,707.5800170898438,-0.0036462548793490825,1389,12936,966925.0,0.5116632624040127,7.903180036879394
28,2026-04-17 08:35:00,SPXW,SPXW260417C07120000,7120.0,call,7097.02001953125,0.0032379759963348394,706,1631,1006116.0,0.3552145080686521,7.886470196349155
29,2026-04-17 08:35:00,SPY,SPY260417C00710000,710.0,call,707.2650146484375,0.003866988038312609,2561,18457,1027427.0,0.5313165801560598,7.882971565830032
30,2026-04-17 10:00:00,QQQ,QQQ260417P00646000,646.0,put,648.7349853515625,-0.004215874607225563,316,10883,751371.0,0.7655232900923779,7.8766159148989905
31,2026-04-17 09:50:00,SPXW,SPXW260417C07160000,7160.0,call,7134.669921875,0.0035502803076197845,852,4379,1683850.0,0.21511298512337798,7.876332552007765
32,2026-04-17 08:30:00,QQQ,QQQ260417P00643000,643.0,put,645.0,-0.0031007751937984496,987,6052,791588.0,0.4040081456515258,7.872275338088677
33,2026-04-17 08:35:00,SPY,SPY260417P00705000,705.0,put,707.25,-0.003181336161187699,1223,8722,724749.0,0.4659682179623566,7.871755593633082
34,2026-04-17 08:45:00,QQQ,QQQ260417P00643000,643.0,put,644.9935302734375,-0.003090775612264461,852,4958,623148.0,0.5042429727769326,7.87160219152058
35,2026-04-17 09:40:00,SPXW,SPXW260417C07160000,7160.0,call,7131.2099609375,0.00403718853044612,1421,5382,1774361.0,0.33039668928701654,7.868282358142763
36,2026-04-17 08:50:00,QQQ,QQQ260417P00644000,644.0,put,646.1099853515625,-0.003265675193696954,738,5474,609140.0,0.5592162721213514,7.864231545945964
37,2026-04-17 09:30:00,SPXW,SPXW260417C07150000,7150.0,call,7120.740234375,0.004109090440309845,1126,3529,1119836.0,0.5376269382302409,7.85405461885007
38,2026-04-17 10:00:00,SPXW,SPXW260417C07160000,7160.0,call,7129.64013671875,0.004258260262659262,831,6581,1906487.0,0.3508935544800463,7.853649551722492
39,2026-04-17 09:20:00,SPXW,SPXW260417P07090000,7090.0,put,7114.3798828125,-0.003426845798802354,356,1059,651796.0,0.5595707859514326,7.845629403534599
40,2026-04-17 09:40:00,SPXW,SPXW260417C07155000,7155.0,call,7130.64990234375,0.003414849696694048,907,2910,1201693.0,0.28943914959977296,7.844778133357997
41,2026-04-17 09:40:00,SPXW,SPXW260417P07100000,7100.0,put,7131.53515625,-0.004421930981068351,732,3573,1587086.0,0.46233600447612794,7.836357444462018
42,2026-04-17 08:55:00,QQQ,QQQ260417C00648000,648.0,call,645.889892578125,0.003266976997352172,899,7648,721250.0,0.45556741767764297,7.833560746776758
43,2026-04-17 10:55:00,SPXW,SPXW260417C07160000,7160.0,call,7134.5498046875,0.0035671760670559567,398,2212,562075.0,0.6521887648445492,7.831830986540734
44,2026-04-17 08:40:00,QQQ,QQQ260417C00648000,648.0,call,645.6599731445312,0.003624240239134251,1458,13865,1361594.0,0.28229193136867525,7.829067807571324
45,2026-04-17 08:45:00,SPXW,SPXW260417C07115000,7115.0,call,7091.68017578125,0.0032883355764391884,558,1339,813837.0,0.4004843721777211,7.824521663461954
46,2026-04-17 10:50:00,QQQ,QQQ260417P00647000,647.0,put,648.969970703125,-0.0030355344500619034,486,7855,461378.0,0.5700618581726914,7.823459346560536
47,2026-04-17 10:30:00,SPXW,SPXW260417C07155000,7155.0,call,7133.580078125,0.0030026889220300225,614,2240,813019.0,0.3117048925055872,7.820999445110332
48,2026-04-17 09:00:00,QQQ,QQQ260417C00649000,649.0,call,646.8099975585938,0.0033858512541124724,879,5413,435538.0,0.688224678443672,7.811496351855436
49,2026-04-17 08:55:00,SPXW,SPXW260417C07130000,7130.0,call,7104.830078125,0.0035426493805243075,906,2057,951419.0,0.39005002002272393,7.805627482440952
50,2026-04-17 09:40:00,QQQ,QQQ260417C00651000,651.0,call,648.719970703125,0.003514658712300402,979,8479,451098.0,0.7054919330167724,7.805366183677824
