date,bucket_start,bucket_end,symbol,option_chain_id,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,max_print_premium,buy_volume,sell_volume,mid_volume,buy_vol_pct,sell_vol_pct,buy_premium_pct,bucket_spot,spot_min,spot_max,moneyness_pct,composite_score,rank_in_day,rank_in_day_symbol
2026-04-20,2026-04-20 09:50:00,2026-04-20 09:55:00,SPXW,SPXW260420P07075000,7075.0,put,2026-04-20,True,1119,2532,1632156.0,42120.0,1082,1143,307,0.4273301737756714,0.4514218009478673,0.4236182080634449,7099.72021484375,7090.080078125,7110.89013671875,-0.0034818576078626557,8.09182285766794,1,1
2026-04-20,2026-04-20 09:50:00,2026-04-20 09:55:00,SPY,SPY260420P00705000,705.0,put,2026-04-20,True,2565,19055,1271351.0,21936.0,9489,8756,810,0.49797953293098923,0.4595119391235896,0.5117595376886478,707.52001953125,706.5800170898438,708.760009765625,-0.0035617642775953914,8.047496064989877,2,1
2026-04-20,2026-04-20 10:05:00,2026-04-20 10:10:00,SPXW,SPXW260420C07110000,7110.0,call,2026-04-20,True,659,1587,791514.0,23500.0,825,438,324,0.5198487712665406,0.27599243856332706,0.5228650409215756,7088.2900390625,7084.41015625,7092.27978515625,0.003062792410843754,8.002486467259118,3,2
2026-04-20,2026-04-20 09:55:00,2026-04-20 10:00:00,SPY,SPY260420P00705000,705.0,put,2026-04-20,True,1775,11609,839170.0,35000.0,5574,5426,609,0.48014471530708935,0.46739598587302955,0.48492677288272934,707.1699829101562,706.9099731445312,707.72998046875,-0.0030685449928549067,7.988213742159336,4,2
2026-04-20,2026-04-20 10:20:00,2026-04-20 10:25:00,QQQ,QQQ260420C00647000,647.0,call,2026-04-20,True,666,10962,551596.0,36507.0,8148,2062,752,0.7432950191570882,0.18810436051815363,0.723078122393926,644.8599853515625,643.969970703125,645.3499755859375,0.003318572553809203,7.969128251740857,5,1
2026-04-20,2026-04-20 09:50:00,2026-04-20 09:55:00,SPXW,SPXW260420P07070000,7070.0,put,2026-04-20,True,1255,2941,1670209.0,49500.0,1379,1171,391,0.4688881332879973,0.39816388983339,0.4920306380818209,7099.60009765625,7089.669921875,7110.89013671875,-0.004169262669600463,7.96402291679683,6,3
2026-04-20,2026-04-20 09:55:00,2026-04-20 10:00:00,SPXW,SPXW260420P07070000,7070.0,put,2026-04-20,True,775,2294,1413720.0,37520.0,812,955,527,0.35396687009590233,0.4163034001743679,0.35561638796932915,7094.93994140625,7092.81982421875,7100.83984375,-0.0035151730123464285,7.9514281935027835,7,4
2026-04-20,2026-04-20 08:35:00,2026-04-20 08:40:00,SPXW,SPXW260420C07140000,7140.0,call,2026-04-20,True,625,2095,1142166.0,98640.0,846,847,402,0.40381861575178996,0.40429594272076375,0.41362639055969097,7115.08984375,7107.5400390625,7117.89013671875,0.00350103186284871,7.92104643988461,8,5
2026-04-20,2026-04-20 10:25:00,2026-04-20 10:30:00,SPXW,SPXW260420C07125000,7125.0,call,2026-04-20,True,729,2107,779533.0,68080.0,918,683,506,0.4356905552918842,0.3241575700047461,0.4451088023213899,7103.25,7099.759765625,7107.3701171875,0.0030619786717347693,7.91835026284072,9,6
2026-04-20,2026-04-20 08:35:00,2026-04-20 08:40:00,QQQ,QQQ260420C00650000,650.0,call,2026-04-20,True,1465,8317,825968.0,24416.0,3439,4005,873,0.41349044126487916,0.48154382589876155,0.4221870580942603,647.989990234375,646.5499877929688,648.4899291992188,0.0031019148380640707,7.90857635450198,10,2
