date,symbol,option_chain_id,bucket_start,bucket_end,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,buy_premium_pct,bucket_spot,moneyness_pct,composite_score,base_spot,ret_fwd_1m,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,direction_toward_strike,direction_by_burst,toward_ret_1m,signed_ret_1m,toward_ret_5m,signed_ret_5m,toward_ret_15m,signed_ret_15m,toward_ret_30m,signed_ret_30m,toward_ret_60m,signed_ret_60m,distance_to_strike_bps,touched_strike,minutes_to_touch,peak_toward_bps,peak_against_bps,minutes_to_peak_toward,minutes_to_peak_against,end_of_window_ret_bps,window_minutes
2026-04-20,SPY,SPY260420P00705000,2026-04-20 09:51:00,2026-04-20 09:52:00+00:00,705.0,put,2026-04-20,True,1350,9910,770919.0,0.5600873762353762,707.1900024414062,-0.0030967666876593057,8.01806668266922,707.7000122070312,4.234599691699259e-05,-0.0005369575810618699,-0.00210539810359478,-0.00022613278997596353,-0.0004946115659549832,-1,-1,-4.234599691699259e-05,-4.234599691699259e-05,0.0005369575810618699,0.0005369575810618699,0.00210539810359478,0.00210539810359478,0.00022613278997596353,0.00022613278997596353,0.0004946115659549832,0.0004946115659549832,38.151931050714545,False,,22.043203353881836,10.31482982635498,15.0,37.0,0.07072039693593979,120.0
2026-04-20,SPXW,SPXW260420P07075000,2026-04-20 09:51:00,2026-04-20 09:52:00+00:00,7075.0,put,2026-04-20,True,626,1289,972390.0,0.4613159329075782,7098.43994140625,-0.0033021257628061845,7.95851913462737,7100.91015625,-2.2554326278623194e-05,-0.0005844871047884226,-0.0022039979230612516,-0.0002520858542993665,-0.0005365592078305781,-1,1,2.2554326278623194e-05,-2.2554326278623194e-05,0.0005844871047884226,-0.0005844871047884226,0.0022039979230612516,-0.0022039979230612516,0.0002520858542993665,-0.0002520858542993665,0.0005365592078305781,-0.0005365592078305781,36.48850031878616,False,,23.23645782470703,9.097370147705078,15.0,37.0,0.7323279976844788,120.0
2026-04-20,SPXW,SPXW260420P07070000,2026-04-20 09:51:00,2026-04-20 09:52:00+00:00,7070.0,put,2026-04-20,True,745,1626,1075104.0,0.5395143167544721,7098.43994140625,-0.00400650588594201,7.869013432613002,7100.91015625,-2.2554326278623194e-05,-0.0005844871047884226,-0.0022039979230612516,-0.0002520858542993665,-0.0005365592078305781,-1,-1,2.2554326278623194e-05,2.2554326278623194e-05,0.0005844871047884226,0.0005844871047884226,0.0022039979230612516,0.0022039979230612516,0.0002520858542993665,0.0002520858542993665,0.0005365592078305781,0.0005365592078305781,43.52985120195309,False,,23.23645782470703,9.097370147705078,15.0,37.0,0.7323279976844788,120.0
2026-04-20,SPXW,SPXW260420C07125000,2026-04-20 10:29:00,2026-04-20 10:30:00+00:00,7125.0,call,2026-04-20,True,170,673,258784.0,0.7411200074193149,7103.080078125,0.003085974201882601,7.728266846494076,7104.3701171875,-0.00017175552784465253,-0.0006981563055887818,-0.0009290194138884544,-0.0006883280002512038,-0.00040681110112927854,1,1,-0.00017175552784465253,-0.00017175552784465253,-0.0006981563055887818,-0.0006981563055887818,-0.0009290194138884544,-0.0009290194138884544,-0.0006883280002512038,-0.0006883280002512038,-0.00040681110112927854,-0.00040681110112927854,29.03829962714136,False,,4.827574253082275,14.39955997467041,114.0,47.0,-1.6467636823654175,120.0
2026-04-20,QQQ,QQQ260420C00650000,2026-04-20 08:52:00,2026-04-20 08:53:00+00:00,650.0,call,2026-04-20,True,207,6122,410875.0,0.8892631578947369,647.2249755859375,0.004287573129498364,7.716701993132666,647.1799926757812,0.0004942755331285298,0.0011820739600807428,-0.0006876098341308534,-0.0001854122820077464,-0.0036156338173896074,1,1,0.0004942755331285298,0.0004942755331285298,0.0011820739600807428,0.0011820739600807428,-0.0006876098341308534,-0.0006876098341308534,-0.0001854122820077464,-0.0001854122820077464,-0.0036156338173896074,-0.0036156338173896074,43.573771688450414,False,,15.915654182434082,72.00334167480469,3.0,74.0,-42.02804183959961,120.0
2026-04-20,SPXW,SPXW260420P07095000,2026-04-20 08:37:00,2026-04-20 08:38:00+00:00,7095.0,put,2026-04-20,True,47,262,203531.0,0.80450152556613,7116.7998046875,-0.0030631471006310304,7.694190095576209,7113.5498046875,-0.000553864345420152,-0.00028534067678265274,5.909991159569472e-05,0.00032055351766757667,-0.0005229072412475944,-1,-1,0.000553864345420152,0.000553864345420152,0.00028534067678265274,0.00028534067678265274,-5.909991159569472e-05,-5.909991159569472e-05,-0.00032055351766757667,-0.00032055351766757667,0.0005229072412475944,0.0005229072412475944,26.076720057933013,True,73.0,40.96358108520508,12.792624473571777,89.0,20.0,20.17222023010254,120.0
2026-04-20,SPY,SPY260420P00707000,2026-04-20 08:55:00,2026-04-20 08:56:00+00:00,707.0,put,2026-04-20,True,297,4230,278466.0,0.7779549388435213,709.489990234375,-0.00350954949139233,7.669863827499066,709.6699829101562,0.00018319061200600117,-0.00030996196437627077,-0.0009017622796818614,-0.0001267713523702696,-0.003635430708527565,-1,-1,-0.00018319061200600117,-0.00018319061200600117,0.00030996196437627077,0.00030996196437627077,0.0009017622796818614,0.0009017622796818614,0.0001267713523702696,0.0001267713523702696,0.003635430708527565,0.003635430708527565,37.622880697410984,True,55.0,49.74098587036133,3.381716012954712,71.0,2.0,28.041065216064453,120.0
2026-04-20,SPXW,SPXW260420P07075000,2026-04-20 10:21:00,2026-04-20 10:22:00+00:00,7075.0,put,2026-04-20,True,159,694,411063.0,0.4535825408757295,7096.60009765625,-0.003043724792014662,7.6543745472471345,7099.1201171875,4.93156403535977e-05,0.0005775500903837383,-0.00021555818966589868,-0.000284545065369457,0.0,-1,1,-4.93156403535977e-05,4.93156403535977e-05,-0.0005775500903837383,0.0005775500903837383,0.00021555818966589868,-0.00021555818966589868,0.000284545065369457,-0.000284545065369457,-0.0,0.0,33.97620661341311,False,,7.014926433563232,11.621158599853516,55.0,7.0,-8.803908348083496,120.0
2026-04-20,SPXW,SPXW260420C07135000,2026-04-20 08:46:00,2026-04-20 08:47:00+00:00,7135.0,call,2026-04-20,True,71,405,233750.0,0.7055272727272728,7112.93994140625,0.0031013981244706894,7.643861312870955,7111.8701171875,0.0002165448822779581,0.0001842073252191767,0.0006523809279315174,0.00016306090401485562,-0.0008015044149942696,1,1,0.0002165448822779581,0.0002165448822779581,0.0001842073252191767,0.0001842073252191767,0.0006523809279315174,0.0006523809279315174,0.00016306090401485562,0.00016306090401485562,-0.0008015044149942696,-0.0008015044149942696,32.522926363069004,False,,15.157455444335938,38.6114501953125,11.0,80.0,-15.846774101257324,120.0
2026-04-20,SPXW,SPXW260420P07070000,2026-04-20 09:56:00,2026-04-20 09:57:00+00:00,7070.0,put,2026-04-20,True,255,982,642501.0,0.3460134692397366,7094.009765625,-0.003384512626602605,7.638534165149622,7096.759765625,-0.0002507884055376053,-0.00041144437273032963,-0.0009159109322354198,0.0009103378979489207,0.0004748811188619584,-1,1,0.0002507884055376053,-0.0002507884055376053,0.00041144437273032963,-0.00041144437273032963,0.0009159109322354198,-0.0009159109322354198,-0.0009103378979489207,0.0009103378979489207,-0.0004748811188619584,0.0004748811188619584,37.7070191309249,False,,17.401758193969727,14.950980186462402,10.0,32.0,-3.3115079402923584,120.0
