date,bucket_start,bucket_end,symbol,option_chain_id,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,max_print_premium,buy_volume,sell_volume,mid_volume,buy_vol_pct,sell_vol_pct,buy_premium_pct,bucket_spot,spot_min,spot_max,moneyness_pct,composite_score,rank_in_day,rank_in_day_symbol
2026-04-20,2026-04-20 09:51:00,2026-04-20 09:52:00,SPY,SPY260420P00705000,705.0,put,2026-04-20,True,1350,9910,770919.0,21000.0,5672,3687,551,0.5723511604439959,0.3720484359233098,0.5600873762353762,707.1900024414062,706.5800170898438,708.3599853515625,-0.0030967666876593057,8.01806668266922,1,1
2026-04-20,2026-04-20 09:51:00,2026-04-20 09:52:00,SPXW,SPXW260420P07075000,7075.0,put,2026-04-20,True,626,1289,972390.0,16635.0,622,617,50,0.48254460822342904,0.4786656322730799,0.4613159329075782,7098.43994140625,7090.080078125,7107.4501953125,-0.0033021257628061845,7.95851913462737,2,1
2026-04-20,2026-04-20 09:51:00,2026-04-20 09:52:00,SPXW,SPXW260420P07070000,7070.0,put,2026-04-20,True,745,1626,1075104.0,49500.0,840,679,107,0.5166051660516605,0.4175891758917589,0.5395143167544721,7098.43994140625,7089.669921875,7107.4501953125,-0.00400650588594201,7.869013432613002,3,2
2026-04-20,2026-04-20 10:29:00,2026-04-20 10:30:00,SPXW,SPXW260420C07125000,7125.0,call,2026-04-20,True,170,673,258784.0,20250.0,496,84,93,0.736998514115899,0.12481426448736999,0.7411200074193149,7103.080078125,7100.9599609375,7107.3701171875,0.003085974201882601,7.728266846494076,4,3
2026-04-20,2026-04-20 08:52:00,2026-04-20 08:53:00,QQQ,QQQ260420C00650000,650.0,call,2026-04-20,True,207,6122,410875.0,68600.0,5426,606,90,0.8863116628552761,0.09898725906566481,0.8892631578947369,647.2249755859375,646.760009765625,647.4000244140625,0.004287573129498364,7.716701993132666,5,1
2026-04-20,2026-04-20 08:37:00,2026-04-20 08:38:00,SPXW,SPXW260420P07095000,7095.0,put,2026-04-20,True,47,262,203531.0,96250.0,211,27,24,0.8053435114503816,0.10305343511450382,0.80450152556613,7116.7998046875,7115.75,7117.89013671875,-0.0030631471006310304,7.694190095576209,6,4
2026-04-20,2026-04-20 08:55:00,2026-04-20 08:56:00,SPY,SPY260420P00707000,707.0,put,2026-04-20,True,297,4230,278466.0,49164.0,3276,951,3,0.774468085106383,0.22482269503546098,0.7779549388435213,709.489990234375,709.3099975585938,709.6199951171875,-0.00350954949139233,7.669863827499066,7,2
2026-04-20,2026-04-20 10:21:00,2026-04-20 10:22:00,SPXW,SPXW260420P07075000,7075.0,put,2026-04-20,True,159,694,411063.0,31644.0,313,213,168,0.4510086455331412,0.3069164265129683,0.4535825408757295,7096.60009765625,7091.9599609375,7099.31982421875,-0.003043724792014662,7.6543745472471345,8,5
2026-04-20,2026-04-20 08:46:00,2026-04-20 08:47:00,SPXW,SPXW260420C07135000,7135.0,call,2026-04-20,True,71,405,233750.0,23400.0,282,78,45,0.6962962962962963,0.1925925925925926,0.7055272727272728,7112.93994140625,7111.64013671875,7114.06005859375,0.0031013981244706894,7.643861312870955,9,6
2026-04-20,2026-04-20 09:56:00,2026-04-20 09:57:00,SPXW,SPXW260420P07070000,7070.0,put,2026-04-20,True,255,982,642501.0,37520.0,339,433,210,0.34521384928716903,0.4409368635437882,0.3460134692397366,7094.009765625,7093.1298828125,7096.97998046875,-0.003384512626602605,7.638534165149622,10,7
