rank_in_day,bucket_start,symbol,option_chain_id,strike,option_type,bucket_spot,moneyness_pct,n_prints,total_volume,total_premium,buy_premium_pct,composite_score
18,2026-04-17 08:46:00,SPXW,SPXW260417P07070000,7070.0,put,7092.7998046875,-0.0032144999598652186,284,677,528890.0,0.4930930817372232,7.752109270583761
19,2026-04-17 09:41:00,SPXW,SPXW260417P07100000,7100.0,put,7130.64990234375,-0.0042983322366837535,146,1137,636670.0,0.7304804686886456,7.744895866132554
20,2026-04-17 08:30:00,SPY,SPY260417P00704000,704.0,put,706.1599731445312,-0.003058758959266534,455,7736,600910.0,0.3824299811951873,7.74361244749599
21,2026-04-17 11:00:00,QQQ,QQQ260417P00646000,646.0,put,647.97998046875,-0.0030556198160901177,104,2967,179772.0,0.9014473889148477,7.739485909952631
22,2026-04-17 09:33:00,SPXW,SPXW260417P07100000,7100.0,put,7123.75,-0.0033339182312686435,258,942,488178.0,0.5492586720417553,7.737662296094895
23,2026-04-17 09:21:00,SPY,SPY260417C00712000,712.0,call,709.1699829101562,0.003990604732352696,157,7581,296094.0,0.9546866873357785,7.728936341379473
24,2026-04-17 12:20:00,QQQ,QQQ260417P00646000,646.0,put,648.2449951171875,-0.0034631892788954855,126,5681,224573.0,0.902058573381484,7.714461264211079
25,2026-04-17 14:02:00,SPY,SPY260417C00712000,712.0,call,709.8300170898438,0.0030570458531082286,116,15465,138772.0,0.9788502003285966,7.704041421382027
26,2026-04-17 10:19:00,QQQ,QQQ260417P00646000,646.0,put,648.3800048828125,-0.0036706944459872102,125,4737,364775.0,0.7301816188061133,7.69099954172103
27,2026-04-17 08:51:00,SPY,SPY260417C00710000,710.0,call,707.6199951171875,0.0033633940522248135,706,5347,305268.0,0.7081187677712698,7.683783256132245
28,2026-04-17 10:01:00,SPXW,SPXW260417C07160000,7160.0,call,7129.16015625,0.0043258733250596555,127,1396,401935.0,0.8683767275803301,7.674771636232471
29,2026-04-17 11:01:00,SPXW,SPXW260417P07110000,7110.0,put,7131.60009765625,-0.0030287869987758735,149,782,315489.0,0.5762356215272165,7.666585119979689
30,2026-04-17 10:34:00,SPXW,SPXW260417C07160000,7160.0,call,7135.31982421875,0.003458874498866944,141,1056,299328.0,0.7255118131280736,7.663998258256243
31,2026-04-17 08:37:00,QQQ,QQQ260417C00648000,648.0,call,645.9700927734375,0.0031424167299250708,569,4152,458196.0,0.4432579070965264,7.66158512948109
32,2026-04-17 08:46:00,SPY,SPY260417P00705000,705.0,put,707.1380004882812,-0.003023455799016533,397,2966,269336.0,0.625285888258532,7.648545166993128
33,2026-04-17 09:55:00,SPXW,SPXW260417C07160000,7160.0,call,7129.8701171875,0.004225866995791117,239,2708,893507.0,0.45973114928030784,7.643069495846081
34,2026-04-17 11:49:00,SPY,SPY260417P00710000,710.0,put,712.1998901367188,-0.0030888661556749807,86,4676,135274.0,0.928692875201443,7.633250571103567
35,2026-04-17 08:42:00,SPXW,SPXW260417P07070000,7070.0,put,7094.384765625,-0.0034371924318446173,350,741,533826.0,0.4355201882261261,7.631762994505773
36,2026-04-17 10:19:00,SPXW,SPXW260417P07100000,7100.0,put,7124.43994140625,-0.0034304368634239545,239,763,440445.0,0.5097730704174187,7.62453468159664
37,2026-04-17 09:33:00,SPXW,SPXW260417C07150000,7150.0,call,7123.919921875,0.0036609168001618666,357,1062,368231.0,0.6565797013287855,7.624426188032546
38,2026-04-17 10:51:00,SPXW,SPXW260417C07160000,7160.0,call,7136.7998046875,0.003250784097553353,206,1091,297927.0,0.6195980894648689,7.618474181386551
39,2026-04-17 08:55:00,SPXW,SPXW260417P07065000,7065.0,put,7100.43994140625,-0.004991231768553074,222,1107,579510.0,0.8493796483235837,7.615071801705181
40,2026-04-17 09:27:00,SPY,SPY260417P00707000,707.0,put,709.155029296875,-0.0030388690876404062,129,1965,138889.0,0.8781760974591221,7.60918634907769
41,2026-04-17 09:47:00,SPXW,SPXW260417C07160000,7160.0,call,7133.080078125,0.0037739548105670735,143,765,274953.0,0.7993802577167735,7.606453856677994
42,2026-04-17 12:00:00,SPXW,SPXW260417C07175000,7175.0,call,7143.490234375,0.00441097623027084,42,3056,320236.0,0.9237218801134164,7.605900519650733
43,2026-04-17 09:51:00,SPXW,SPXW260417C07160000,7160.0,call,7134.35009765625,0.0035952682434488895,234,2616,969416.0,0.1897451661618954,7.597675324504744
44,2026-04-17 12:27:00,SPXW,SPXW260417P07100000,7100.0,put,7121.990234375,-0.003087652980603923,386,1187,378198.0,0.44493625032390444,7.596360732330606
45,2026-04-17 08:51:00,SPXW,SPXW260417C07125000,7125.0,call,7100.2001953125,0.0034928317519656205,286,963,475023.0,0.4563821120240494,7.585248138805029
46,2026-04-17 09:45:00,SPXW,SPXW260417C07160000,7160.0,call,7133.06982421875,0.0037753977522853605,208,1092,387812.0,0.6228301341887307,7.578833171610007
47,2026-04-17 09:44:00,SPXW,SPXW260417P07110000,7110.0,put,7132.0498046875,-0.0030916504078543996,135,392,218774.0,0.6661531991918601,7.5786557693489724
48,2026-04-17 10:43:00,QQQ,QQQ260417C00652000,652.0,call,648.7600708007812,0.004994032994693434,417,21711,547705.0,0.8381902666581462,7.578527866806469
49,2026-04-17 09:04:00,QQQ,QQQ260417C00649000,649.0,call,646.9749755859375,0.0031299887792855083,181,1729,142834.0,0.8581990282425753,7.574037033580469
50,2026-04-17 08:47:00,SPY,SPY260417P00703000,703.0,put,706.3699951171875,-0.004770863910532347,513,8120,517484.0,0.7860474913234032,7.56868608386436
