date,bucket_start,bucket_end,symbol,option_chain_id,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,max_print_premium,buy_volume,sell_volume,mid_volume,buy_vol_pct,sell_vol_pct,buy_premium_pct,bucket_spot,spot_min,spot_max,moneyness_pct,composite_score,rank_in_day,rank_in_day_symbol
2026-04-17,2026-04-17 09:58:00,2026-04-17 09:59:00,QQQ,QQQ260417C00651000,651.0,call,2026-04-17,True,327,10774,782511.0,129283.0,10045,679,50,0.9323371078522369,0.06302209021718953,0.9337836784403031,649.02001953125,648.8499755859375,649.1300048828125,0.003050723258398141,8.41205770719535,1,1
2026-04-17,2026-04-17 10:37:00,2026-04-17 10:38:00,SPXW,SPXW260417C07160000,7160.0,call,2026-04-17,True,179,2491,673986.0,124285.0,2187,282,22,0.8779606583701325,0.11320754716981132,0.8756739754238219,7135.3798828125,7133.52001953125,7136.72998046875,0.003450428371277644,8.169196983895265,2,1
2026-04-17,2026-04-17 09:12:00,2026-04-17 09:13:00,SPXW,SPXW260417C07140000,7140.0,call,2026-04-17,True,176,1829,750948.0,209000.0,1611,121,97,0.8808091853471842,0.0661563696008748,0.8918407133383404,7112.47021484375,7111.77001953125,7115.1201171875,0.003870636266257431,8.106260276762649,3,2
2026-04-17,2026-04-17 08:42:00,2026-04-17 08:43:00,SPXW,SPXW260417C07125000,7125.0,call,2026-04-17,True,105,3049,1230276.0,204000.0,2554,453,42,0.8376516890783864,0.148573302722204,0.8463759351560137,7093.52001953125,7091.39013671875,7095.3701171875,0.004437850373590718,8.105023728036565,4,3
2026-04-17,2026-04-17 09:37:00,2026-04-17 09:38:00,SPXW,SPXW260417P07100000,7100.0,put,2026-04-17,True,47,862,436619.0,328900.0,777,75,10,0.9013921113689095,0.08700696055684455,0.9007945142103299,7125.22998046875,7124.43994140625,7125.58984375,-0.003540935596171478,7.978617460663982,5,4
2026-04-17,2026-04-17 10:57:00,2026-04-17 10:58:00,SPXW,SPXW260417C07160000,7160.0,call,2026-04-17,True,64,1154,307147.0,268000.0,1058,79,17,0.9168110918544194,0.0684575389948007,0.92159780170407,7135.330078125,7134.740234375,7135.97021484375,0.003457432467018076,7.87171575334672,6,5
2026-04-17,2026-04-17 08:59:00,2026-04-17 09:00:00,SPY,SPY260417P00706000,706.0,put,2026-04-17,True,305,4950,371197.0,87600.0,3793,1108,49,0.7662626262626263,0.22383838383838384,0.7660945535658963,708.280029296875,708.0800170898438,708.3499755859375,-0.0032191071363941105,7.869968040239467,7,1
2026-04-17,2026-04-17 08:43:00,2026-04-17 08:44:00,SPXW,SPXW260417P07070000,7070.0,put,2026-04-17,True,392,865,670640.0,21460.0,384,312,169,0.4439306358381503,0.3606936416184971,0.4477007038053203,7092.4599609375,7091.52001953125,7094.97998046875,-0.0031667377836745916,7.824169469435253,8,6
2026-04-17,2026-04-17 09:34:00,2026-04-17 09:35:00,SPY,SPY260417P00708000,708.0,put,2026-04-17,True,257,4521,293048.0,41145.0,3417,1086,18,0.7558062375580624,0.2402123424021234,0.7559512434822964,710.135009765625,710.0601196289062,710.1799926757812,-0.0030064843111025394,7.820946193885814,9,2
2026-04-17,2026-04-17 09:22:00,2026-04-17 09:23:00,SPY,SPY260417C00712000,712.0,call,2026-04-17,True,212,8519,346560.0,40959.0,8008,399,112,0.9400164338537387,0.04683648315529992,0.9401402354570637,709.2575073242188,709.0800170898438,709.3300170898438,0.0038667094073176872,7.819907101363307,10,3
2026-04-17,2026-04-17 09:24:00,2026-04-17 09:25:00,SPXW,SPXW260417C07140000,7140.0,call,2026-04-17,True,87,664,287360.0,86000.0,581,57,26,0.875,0.0858433734939759,0.874676364142539,7115.85986328125,7114.43017578125,7116.85986328125,0.003392441276607512,7.815371807470318,11,7
2026-04-17,2026-04-17 08:41:00,2026-04-17 08:42:00,SPXW,SPXW260417C07125000,7125.0,call,2026-04-17,True,103,1498,608405.0,71280.0,1311,132,55,0.8751668891855807,0.08811748998664887,0.8766282328383231,7092.7099609375,7091.77978515625,7093.66015625,0.0045525672472629865,7.795051547002325,12,8
2026-04-17,2026-04-17 09:20:00,2026-04-17 09:21:00,SPXW,SPXW260417P07090000,7090.0,put,2026-04-17,True,122,482,318892.0,40300.0,366,94,22,0.7593360995850622,0.1950207468879668,0.7734154509990844,7113.5,7109.68017578125,7115.5498046875,-0.00330357770436494,7.785987125866588,13,9
2026-04-17,2026-04-17 09:35:00,2026-04-17 09:36:00,SPXW,SPXW260417C07150000,7150.0,call,2026-04-17,True,212,1511,481701.0,101108.0,1138,334,39,0.7531436135009927,0.22104566512243548,0.7604281494121873,7122.4501953125,7120.85986328125,7125.3798828125,0.003868023493604962,7.78279955081549,14,10
2026-04-17,2026-04-17 12:25:00,2026-04-17 12:26:00,SPXW,SPXW260417P07100000,7100.0,put,2026-04-17,True,327,1253,436990.0,47410.0,679,409,165,0.5418994413407822,0.32641660015961693,0.5600791780132268,7121.93017578125,7121.259765625,7122.81005859375,-0.003079246108846376,7.776777837957683,15,11
2026-04-17,2026-04-17 10:00:00,2026-04-17 10:01:00,QQQ,QQQ260417P00646000,646.0,put,2026-04-17,True,75,8015,544266.0,85544.0,6315,1698,2,0.7878976918278229,0.21185277604491579,0.7895753179511489,648.7000122070312,648.4600219726562,648.7750244140625,-0.00416218923419651,7.776730550661898,16,2
2026-04-17,2026-04-17 08:46:00,2026-04-17 08:47:00,QQQ,QQQ260417C00648000,648.0,call,2026-04-17,True,621,12785,1266369.0,88638.0,1823,10181,781,0.14258897145091903,0.7963238169730152,0.14122739896507258,645.8900146484375,644.9500122070312,646.1649780273438,0.003266787384398534,7.763751797290099,17,3
2026-04-17,2026-04-17 08:46:00,2026-04-17 08:47:00,SPXW,SPXW260417P07070000,7070.0,put,2026-04-17,True,284,677,528890.0,15732.0,330,258,89,0.4874446085672083,0.3810930576070901,0.4930930817372232,7092.7998046875,7087.259765625,7099.10009765625,-0.0032144999598652186,7.752109270583761,18,12
