date,symbol,option_chain_id,bucket_start,bucket_end,strike,option_type,expiry,is_otm,n_prints,total_volume,total_premium,buy_premium_pct,bucket_spot,moneyness_pct,composite_score,base_spot,ret_fwd_1m,ret_fwd_5m,ret_fwd_15m,ret_fwd_30m,ret_fwd_60m,direction_toward_strike,direction_by_burst,toward_ret_1m,signed_ret_1m,toward_ret_5m,signed_ret_5m,toward_ret_15m,signed_ret_15m,toward_ret_30m,signed_ret_30m,toward_ret_60m,signed_ret_60m,distance_to_strike_bps,touched_strike,minutes_to_touch,peak_toward_bps,peak_against_bps,minutes_to_peak_toward,minutes_to_peak_against,end_of_window_ret_bps,window_minutes
2026-04-14,SPXW,SPXW260414C06980000,2026-04-14 11:54:00,2026-04-14 11:55:00+00:00,6980.0,call,2026-04-14,True,93,3682,553193.0,0.9705491573465319,6956.2001953125,0.0034213800665969505,8.187012598426877,6954.83984375,-0.00018548796651884913,-7.18923838576302e-05,0.00022866552171763033,0.0010898996843025088,0.0009878181153908372,1,1,-0.00018548796651884913,-0.00018548796651884913,-7.18923838576302e-05,-7.18923838576302e-05,0.00022866552171763033,0.00022866552171763033,0.0010898996843025088,0.0010898996843025088,0.0009878181153908372,0.0009878181153908372,36.17647108381697,False,,14.939434051513672,12.983454704284668,47.0,90.0,-6.441529273986816,120.0
2026-04-14,SPXW,SPXW260414C06975000,2026-04-14 11:00:00,2026-04-14 11:01:00+00:00,6975.0,call,2026-04-14,True,230,2684,564033.0,0.7594023753929291,6953.02001953125,0.0031612134593324267,8.062343621660458,6952.64013671875,0.00019699407857842743,0.0002732634311541915,0.0002703840145841241,0.0011391243897378445,0.0003926537756342441,1,1,0.00019699407857842743,0.00019699407857842743,0.0002732634311541915,0.0002732634311541915,0.0002703840145841241,0.0002703840145841241,0.0011391243897378445,0.0011391243897378445,0.0003926537756342441,0.0003926537756342441,32.16024825326654,False,,18.108003616333008,0.44595807790756226,101.0,58.0,14.411819458007812,120.0
2026-04-14,SPXW,SPXW260414C06975000,2026-04-14 10:29:00,2026-04-14 10:30:00+00:00,6975.0,call,2026-04-14,True,75,3443,460182.0,0.8913451634353364,6946.669921875,0.004078224306554259,7.83080844246713,6947.89990234375,0.00014828558778390288,0.0003022636519744992,0.0008535205852240324,0.0007902005454525352,0.001861019292846322,1,1,0.00014828558778390288,0.00014828558778390288,0.0003022636519744992,0.0003022636519744992,0.0008535205852240324,0.0008535205852240324,0.0007902005454525352,0.0007902005454525352,0.001861019292846322,0.001861019292846322,39.00473241865253,False,,23.374305725097656,0.0,114.0,,20.034717559814453,120.0
2026-04-14,SPXW,SPXW260414C06955000,2026-04-14 09:15:00,2026-04-14 09:16:00+00:00,6955.0,call,2026-04-14,True,220,1013,310568.0,0.7102534710594781,6932.75,0.0032094046374093973,7.7395901835123935,6932.669921875,0.00023221403534989804,6.345915608108044e-05,0.00019185655401088297,0.000408223393606022,0.0005524680018424988,1,1,0.00023221403534989804,0.00023221403534989804,6.345915608108044e-05,6.345915608108044e-05,0.00019185655401088297,0.00019185655401088297,0.000408223393606022,0.000408223393606022,0.0005524680018424988,0.0005524680018424988,32.209925435135446,True,89.0,35.80195236206055,3.403974771499634,98.0,9.0,31.517578125,120.0
2026-04-14,SPXW,SPXW260414P06910000,2026-04-14 09:20:00,2026-04-14 09:21:00+00:00,6910.0,put,2026-04-14,True,70,476,207968.0,0.811999923065087,6931.31005859375,-0.0030744633285202457,7.7076595280664835,6933.10986328125,0.0001528979919385165,-0.0002062115672742948,0.0004990489105693996,0.00040530998376198113,0.0013746030163019896,-1,-1,-0.0001528979919385165,-0.0001528979919385165,0.0002062115672742948,0.0002062115672742948,-0.0004990489105693996,-0.0004990489105693996,-0.00040530998376198113,-0.00040530998376198113,-0.0013746030163019896,-0.0013746030163019896,33.33260793059572,False,,4.0383100509643555,36.27506637573242,4.0,119.0,-35.88630676269531,120.0
2026-04-14,SPXW,SPXW260414P06890000,2026-04-14 08:40:00,2026-04-14 08:41:00+00:00,6890.0,put,2026-04-14,True,81,669,322458.0,0.8519807230709115,6916.60986328125,-0.0038472407447058526,7.706283002488697,6917.7998046875,0.00036428048042580485,0.0006201450014486909,0.0002819097717292607,0.001575701986439526,0.0020917365327477455,-1,-1,-0.00036428048042580485,-0.00036428048042580485,-0.0006201450014486909,-0.0006201450014486909,-0.0002819097717292607,-0.0002819097717292607,-0.001575701986439526,-0.001575701986439526,-0.0020917365327477455,-0.0020917365327477455,40.18590516115089,False,,0.0,49.94404983520508,,118.0,-47.457401275634766,120.0
2026-04-14,SPXW,SPXW260414C06950000,2026-04-14 09:11:00,2026-04-14 09:12:00+00:00,6950.0,call,2026-04-14,True,367,1000,298365.0,0.6445595160290248,6928.64990234375,0.0030814224931509262,7.694882100109325,6927.68994140625,0.00033056316897273064,0.00095123250503093,0.0007203316781669855,0.0007707971381023526,0.0010349657386541367,1,1,0.00033056316897273064,0.00033056316897273064,0.00095123250503093,0.00095123250503093,0.0007203316781669855,0.0007203316781669855,0.0007707971381023526,0.0007707971381023526,0.0010349657386541367,0.0010349657386541367,32.20418174376506,True,80.0,43.016204833984375,0.6350477337837219,102.0,1.0,38.23819351196289,120.0
2026-04-14,SPXW,SPXW260414C06975000,2026-04-14 10:59:00,2026-04-14 11:00:00+00:00,6975.0,call,2026-04-14,True,186,1309,275128.0,0.6723743130470181,6953.580078125,0.003080416366007506,7.687785772900853,6953.39013671875,-0.00010786105849547312,0.0002301176282344386,0.00022000566241331398,0.0010699732229113579,0.0001365818752674386,1,1,-0.00010786105849547312,-0.00010786105849547312,0.0002301176282344386,0.0002301176282344386,0.00022000566241331398,0.00022000566241331398,0.0010699732229113579,0.0010699732229113579,0.0001365818752674386,0.0001365818752674386,31.078168859150946,False,,17.027441024780273,1.5968492031097412,102.0,1.0,12.0655517578125,120.0
2026-04-14,SPXW,SPXW260414P06900000,2026-04-14 08:47:00,2026-04-14 08:48:00+00:00,6900.0,put,2026-04-14,True,175,443,246887.0,0.6625743761315905,6920.990234375,-0.0030328368722074236,7.645223296015576,6920.9599609375,-8.522571442881599e-05,7.196210844995221e-06,4.1907347622327507e-05,0.0015489491634070873,0.0022988365963101387,-1,-1,8.522571442881599e-05,8.522571442881599e-05,-7.196210844995221e-06,-7.196210844995221e-06,-4.1907347622327507e-05,-4.1907347622327507e-05,-0.0015489491634070873,-0.0015489491634070873,-0.0022988365963101387,-0.0022988365963101387,30.284759709346453,False,,3.756845235824585,49.92053985595703,11.0,118.0,-48.880615234375,120.0
2026-04-14,SPXW,SPXW260414P06910000,2026-04-14 09:19:00,2026-04-14 09:20:00+00:00,6910.0,put,2026-04-14,True,60,265,118401.0,0.9012086046570552,6930.9599609375,-0.003024106481011167,7.567335698734086,6931.31982421875,0.0002582537126727402,8.3689417806454e-05,0.000585755507927388,0.0007834259304217994,0.001333113294094801,-1,-1,-0.0002582537126727402,-0.0002582537126727402,-8.3689417806454e-05,-8.3689417806454e-05,-0.000585755507927388,-0.000585755507927388,-0.0007834259304217994,-0.0007834259304217994,-0.001333113294094801,-0.001333113294094801,30.758679096376888,False,,1.4568158388137817,38.86697006225586,5.0,120.0,-37.62642288208008,120.0
